experiment_name,id,trial,effort_level,effort_time,scale_first,scale_type,rt,rating,gender,age,nasa_tlx
effortratingclicks,44286,6,Medium,37.7465,LikingValue,Value,3.0929,3.908642051,Female,26,177
effortratingclicks,44286,7,High,99.6874,Liking,Liking,5.5695,2.037037037,Female,26,177
effortratingclicks,44286,7,High,99.6874,LikingValue,Value,2.4801,3.879012496,Female,26,177
effortratingclicks,44286,8,Medium,26.9496,Liking,Liking,11.481,3.99753109,Female,26,177
effortratingclicks,44286,8,Medium,26.9496,LikingValue,Value,7.877,4.945679464,Female,26,177
effortratingclicks,44286,9,Low,10.8091,Liking,Liking,2.95,3.222222222,Female,26,177
effortratingclicks,44286,9,Low,10.8091,LikingValue,Value,5.6577,2.965432249,Female,26,177
effortratingclicks,44286,10,Medium,29.559,Value,Value,4.9274,4.081481557,Female,26,177
effortratingclicks,44286,10,Medium,29.559,ValueLiking,Liking,5.782,2.017283875,Female,26,177
effortratingclicks,44286,11,Low,13.3198,Liking,Liking,7.1777,4.145679238,Female,26,177
effortratingclicks,44286,11,Low,13.3198,LikingValue,Value,1.9598,3.518518519,Female,26,177
effortratingclicks,44286,12,High,101.2906,Liking,Liking,6.9677,4.985185034,Female,26,177
effortratingclicks,44286,12,High,101.2906,LikingValue,Value,3.8769,4.520987805,Female,26,177
effortratingclicks,44286,13,Medium,48.8121,Liking,Liking,4.7259,4.555555556,Female,26,177
effortratingclicks,44286,13,Medium,48.8121,LikingValue,Value,1.3032,3.879012496,Female,26,177
effortratingclicks,44286,14,High,82.185,Value,Value,3.6512,3.928395212,Female,26,177
effortratingclicks,44286,14,High,82.185,ValueLiking,Liking,4.3882,3.024691358,Female,26,177
effortratingclicks,44286,15,Low,11.936,Value,Value,3.8001,2.940740891,Female,26,177
effortratingclicks,44286,15,Low,11.936,ValueLiking,Liking,2.2833,3,Female,26,177
effortratingclicks,44286,16,High,58.5644,Value,Value,3.4841,2.62962963,Female,26,177
effortratingclicks,44286,16,High,58.5644,ValueLiking,Liking,2.6016,3,Female,26,177
effortratingclicks,44286,17,Low,10.7361,Value,Value,3.5276,4.145679238,Female,26,177
effortratingclicks,44286,17,Low,10.7361,ValueLiking,Liking,6.8584,2.619753237,Female,26,177
effortratingclicks,44286,18,Medium,40.5627,Liking,Liking,7.2617,3.854321138,Female,26,177
effortratingclicks,44286,18,Medium,40.5627,LikingValue,Value,2.6805,2.639506399,Female,26,177
effortratingclicks,38081,1,Low,42.5661,Liking,Liking,8.9202,2.97037037,Male,22,126
effortratingclicks,38081,1,Low,42.5661,LikingValue,Value,17.2723,3.005691925,Male,22,126
effortratingclicks,38081,2,Medium,52.7637,Liking,Liking,12.9687,1,Male,22,126
effortratingclicks,38081,2,Medium,52.7637,LikingValue,Value,3.6229,1,Male,22,126
effortratingclicks,38081,3,High,63.5955,Value,Value,4.8528,1.468872287,Male,22,126
effortratingclicks,38081,3,High,63.5955,ValueLiking,Liking,1.8484,1.002134472,Male,22,126
effortratingclicks,38081,4,Low,9.9588,Liking,Liking,3.4565,4.940946282,Male,22,126
effortratingclicks,38081,4,Low,9.9588,LikingValue,Value,5.2384,5,Male,22,126
effortratingclicks,38081,5,High,69.3462,Value,Value,5.0373,1,Male,22,126
effortratingclicks,38081,5,High,69.3462,ValueLiking,Liking,1.9894,1.872998933,Male,22,126
effortratingclicks,38081,6,Medium,34.0447,Liking,Liking,3.4028,1.975453575,Male,22,126
effortratingclicks,38081,6,Medium,34.0447,LikingValue,Value,2.3988,3.011383849,Male,22,126
effortratingclicks,38081,7,High,79.8845,Liking,Liking,6.7993,1.952685877,Male,22,126
effortratingclicks,38081,7,High,79.8845,LikingValue,Value,2.9868,1.992529349,Male,22,126
effortratingclicks,38081,8,Medium,62.2164,Value,Value,2.9696,1.019210245,Male,22,126
effortratingclicks,38081,8,Medium,62.2164,ValueLiking,Liking,16.8999,1.964069726,Male,22,126
effortratingclicks,38081,9,Low,50.6486,Value,Value,3.5515,5,Male,22,126
effortratingclicks,38081,9,Low,50.6486,ValueLiking,Liking,0.725,3.045535397,Male,22,126
effortratingclicks,38081,10,Medium,31.4791,Value,Value,2.7424,1.992529349,Male,22,126
effortratingclicks,38081,10,Medium,31.4791,ValueLiking,Liking,1.0785,2.026680896,Male,22,126
effortratingclicks,38081,11,Low,20.8611,Value,Value,15.7694,1,Male,22,126
effortratingclicks,38081,11,Low,20.8611,ValueLiking,Liking,0.9352,1.986837424,Male,22,126
effortratingclicks,38081,12,High,61.5646,Value,Value,10.5518,2.032372821,Male,22,126
effortratingclicks,38081,12,High,61.5646,ValueLiking,Liking,2.7429,1.975453575,Male,22,126
effortratingclicks,38081,13,Medium,39.5608,Liking,Liking,0.8919,2.020988972,Male,22,126
effortratingclicks,38081,13,Medium,39.5608,LikingValue,Value,0.8595,3,Male,22,126
effortratingclicks,38081,14,High,95.7059,Value,Value,1.4552,1.90715048,Male,22,126
effortratingclicks,38081,14,High,95.7059,ValueLiking,Liking,0.7534,1.929918179,Male,22,126
effortratingclicks,38081,15,Low,11.4192,Value,Value,1.3251,1.992529349,Male,22,126
effortratingclicks,38081,15,Low,11.4192,ValueLiking,Liking,2.4777,1.059053718,Male,22,126
effortratingclicks,38081,16,High,103.0009,Value,Value,3.5616,1.02490217,Male,22,126
effortratingclicks,38081,16,High,103.0009,ValueLiking,Liking,3.0185,2.009605123,Male,22,126
effortratingclicks,38081,17,Low,16.0198,Liking,Liking,44.8736,1.019210245,Male,22,126
effortratingclicks,38081,17,Low,16.0198,LikingValue,Value,2.579,2.077908218,Male,22,126
effortratingclicks,38081,18,Medium,67.0128,Value,Value,2.2611,1.969761651,Male,22,126
effortratingclicks,38081,18,Medium,67.0128,ValueLiking,Liking,1.6372,2.003913198,Male,22,126
effortratingclicks,44136,1,Low,22.6569,Value,Value,5.8665,1.930555556,Female,19,100
effortratingclicks,44136,1,Low,22.6569,ValueLiking,Liking,3.4349,4.951388889,Female,19,100
effortratingclicks,44136,2,Medium,39.2302,Value,Value,2.767,2.965277778,Female,19,100
effortratingclicks,44136,2,Medium,39.2302,ValueLiking,Liking,6.4685,4.506944444,Female,19,100
effortratingclicks,44136,3,High,80.8827,Value,Value,9.3995,1.444444444,Female,19,100
effortratingclicks,44136,3,High,80.8827,ValueLiking,Liking,5.3198,2.944444444,Female,19,100
effortratingclicks,44136,4,Low,11.3277,Liking,Liking,1.8151,1.013888889,Female,19,100
effortratingclicks,44136,4,Low,11.3277,LikingValue,Value,2.4246,1.409722222,Female,19,100
effortratingclicks,44136,5,High,91.2889,Liking,Liking,3.1932,1.034722222,Female,19,100
effortratingclicks,44136,5,High,91.2889,LikingValue,Value,2.9817,4.972222222,Female,19,100
effortratingclicks,44136,6,Medium,27.0457,Value,Value,2.8067,3.548611111,Female,19,100
effortratingclicks,44136,6,Medium,27.0457,ValueLiking,Liking,2.8542,3.965277778,Female,19,100
effortratingclicks,44136,7,High,75.03,Liking,Liking,2.4183,2.958333333,Female,19,100
effortratingclicks,44136,7,High,75.03,LikingValue,Value,0.5638,2.979166667,Female,19,100
effortratingclicks,44136,8,Medium,31.1413,Liking,Liking,3.2445,1.208333333,Female,19,100
effortratingclicks,44136,8,Medium,31.1413,LikingValue,Value,1.6568,1.569444444,Female,19,100
effortratingclicks,44136,9,Low,16.4759,Value,Value,2.4529,3.451388889,Female,19,100
effortratingclicks,44136,9,Low,16.4759,ValueLiking,Liking,3.7047,3.993055556,Female,19,100
effortratingclicks,44136,10,Medium,29.7724,Liking,Liking,5.204,2.104166667,Female,19,100
effortratingclicks,44136,10,Medium,29.7724,LikingValue,Value,3.5251,3.583333333,Female,19,100
effortratingclicks,44136,11,Low,10.5271,Value,Value,4.4235,1.958333333,Female,19,100
effortratingclicks,44136,11,Low,10.5271,ValueLiking,Liking,0.9387,2.291666667,Female,19,100
effortratingclicks,44136,12,High,68.4795,Value,Value,2.3984,1.055555556,Female,19,100
effortratingclicks,44136,12,High,68.4795,ValueLiking,Liking,0.7454,1.006944444,Female,19,100
effortratingclicks,44136,13,Medium,35.4359,Liking,Liking,2.4634,4.951388889,Female,19,100
effortratingclicks,44136,13,Medium,35.4359,LikingValue,Value,1.4362,4.055555556,Female,19,100
effortratingclicks,44136,14,High,75.9962,Value,Value,6.0887,3.715277778,Female,19,100
effortratingclicks,44136,14,High,75.9962,ValueLiking,Liking,5.5096,4.875,Female,19,100
effortratingclicks,44136,15,Low,11.2035,Liking,Liking,4.339,4.590277778,Female,19,100
effortratingclicks,44136,15,Low,11.2035,LikingValue,Value,2.2338,4.326388889,Female,19,100
effortratingclicks,44136,16,High,59.3857,Liking,Liking,4.0826,1.729166667,Female,19,100
effortratingclicks,44136,16,High,59.3857,LikingValue,Value,5.1476,4.618055556,Female,19,100
effortratingclicks,44136,17,Low,12.1671,Value,Value,3.3294,1.201388889,Female,19,100
effortratingclicks,44136,17,Low,12.1671,ValueLiking,Liking,1.3499,1.826388889,Female,19,100
effortratingclicks,44136,18,Medium,25.3572,Value,Value,2.6221,4.888888889,Female,19,100
effortratingclicks,44136,18,Medium,25.3572,ValueLiking,Liking,0.6943,1.006944444,Female,19,100
effortratingclicks,32030,1,Low,21.0561,Value,Value,1.9588,1.032756257,Female,20,72
effortratingclicks,32030,1,Low,21.0561,ValueLiking,Liking,2.4607,3.881334635,Female,20,72
effortratingclicks,32030,2,Medium,32.2246,Liking,Liking,1.8551,2.954067202,Female,20,72
effortratingclicks,32030,2,Medium,32.2246,LikingValue,Value,3.3919,3.06085178,Female,20,72
effortratingclicks,32030,3,High,94.0109,Value,Value,2.713,4.987755353,Female,20,72
effortratingclicks,32030,3,High,94.0109,ValueLiking,Liking,23.6213,3.636318721,Female,20,72
effortratingclicks,32030,4,Low,24.3777,Value,Value,3.5188,2.011719473,Female,20,72
effortratingclicks,32030,4,Low,24.3777,ValueLiking,Liking,0.788,4.014319661,Female,20,72
effortratingclicks,32030,5,High,107.4429,Value,Value,2.823,3.937326027,Female,20,72
effortratingclicks,32030,5,High,107.4429,ValueLiking,Liking,3.2405,2.20949906,Female,20,72
effortratingclicks,32030,6,Medium,37.6075,Liking,Liking,9.3609000000000009,2.991941551,Female,20,72
effortratingclicks,32030,6,Medium,37.6075,LikingValue,Value,30.4559,1.917360749,Female,20,72
effortratingclicks,32030,7,High,107.9973,Liking,Liking,4.6976,1.281313296,Female,20,72
effortratingclicks,32030,7,High,107.9973,LikingValue,Value,5.83,3.024844835,Female,20,72
effortratingclicks,32030,8,Medium,35.942,Value,Value,2.521,2.970621745,Female,20,72
effortratingclicks,32030,8,Medium,35.942,ValueLiking,Liking,0.42,4.825851418,Female,20,72
effortratingclicks,32030,9,Low,12.7226,Liking,Liking,1.7879,4.445428602,Female,20,72
effortratingclicks,32030,9,Low,12.7226,LikingValue,Value,2.2873,1.6192484090000001,Female,20,72
effortratingclicks,32030,10,Medium,36.7081,Value,Value,3.1388,3.171948061,Female,20,72
effortratingclicks,32030,10,Medium,36.7081,ValueLiking,Liking,2.4697,4.817738715,Female,20,72
effortratingclicks,32030,11,Low,14.8237,Value,Value,7.1447,1.262627134,Female,20,72
effortratingclicks,32030,11,Low,14.8237,ValueLiking,Liking,0.7909,4.51789605,Female,20,72
effortratingclicks,32030,12,High,134.2664,Liking,Liking,13.1623,2.853042896,Female,20,72
effortratingclicks,32030,12,High,134.2664,LikingValue,Value,2.7118,4.281485822,Female,20,72
effortratingclicks,32030,13,Medium,78.0447,Value,Value,3.0087,3.537795862,Female,20,72
effortratingclicks,32030,13,Medium,78.0447,ValueLiking,Liking,1.7318,2.734787326,Female,20,72
effortratingclicks,32030,14,High,79.3628,Liking,Liking,1.6361,4.262188947,Female,20,72
effortratingclicks,32030,14,High,79.3628,LikingValue,Value,0.8303,3.212027633,Female,20,72
effortratingclicks,32030,15,Low,36.6211,Value,Value,11.7436,2.540780527,Female,20,72
effortratingclicks,32030,15,Low,36.6211,ValueLiking,Liking,9.9372,2.167233796,Female,20,72
effortratingclicks,32030,16,High,165.767,Liking,Liking,2.954,4.874158709,Female,20,72
effortratingclicks,32030,16,High,165.767,LikingValue,Value,4.6581,3.182818287,Female,20,72
effortratingclicks,32030,17,Low,23.7223,Liking,Liking,9.6139,4.57746781,Female,20,72
effortratingclicks,32030,17,Low,23.7223,LikingValue,Value,2.2701,1.701662146,Female,20,72
effortratingclicks,32030,18,Medium,35.4421,Liking,Liking,2.4637,3.209635055,Female,20,72
effortratingclicks,32030,18,Medium,35.4421,LikingValue,Value,0.9369,1.982646123,Female,20,72
effortratingclicks,38469,1,Low,15.175,Liking,Liking,3.656,3.260720412,Female,20,260
effortratingclicks,38469,1,Low,15.175,LikingValue,Value,2.484,4.02915952,Female,20,260
effortratingclicks,38469,2,Medium,31.877,Liking,Liking,2.996,3.343053173,Female,20,260
effortratingclicks,38469,2,Medium,31.877,LikingValue,Value,2.065,4.001715266,Female,20,260
effortratingclicks,38469,3,High,62.472,Value,Value,3.37,3.050314465,Female,20,260
effortratingclicks,38469,3,High,62.472,ValueLiking,Liking,1.092,3.745568897,Female,20,260
effortratingclicks,38469,4,Low,11.969,Liking,Liking,3.127,2.620354488,Female,20,260
effortratingclicks,38469,4,Low,11.969,LikingValue,Value,1.668,4.02915952,Female,20,260
effortratingclicks,38469,5,High,86.633,Liking,Liking,3.197,4.01086335,Female,20,260
effortratingclicks,38469,5,High,86.633,LikingValue,Value,2.086,4.422527158,Female,20,260
effortratingclicks,38469,6,Medium,27.859,Value,Value,3.018,4.989708405,Female,20,260
effortratingclicks,38469,6,Medium,27.859,ValueLiking,Liking,0.733,3.526014866,Female,20,260
effortratingclicks,38469,7,High,60.869,Liking,Liking,3.017,3.306460835,Female,20,260
effortratingclicks,38469,7,High,60.869,LikingValue,Value,0.782,4.559748428,Female,20,260
effortratingclicks,38469,8,Medium,26.891,Liking,Liking,3.532,3.480274443,Female,20,260
effortratingclicks,38469,8,Medium,26.891,LikingValue,Value,1.249,4.440823328,Female,20,260
effortratingclicks,38469,9,Low,11.152,Value,Value,3.576,4.971412236,Female,20,260
effortratingclicks,38469,9,Low,11.152,ValueLiking,Liking,1.05,2.556317896,Female,20,260
effortratingclicks,38469,10,Medium,58.521,Liking,Liking,6.986,3.617495712,Female,20,260
effortratingclicks,38469,10,Medium,58.521,LikingValue,Value,3.35,2.647798742,Female,20,260
effortratingclicks,38469,11,Low,10.868,Value,Value,4.677,2.419096627,Female,20,260
effortratingclicks,38469,11,Low,10.868,ValueLiking,Liking,0.801,1.513436249,Female,20,260
effortratingclicks,38469,12,High,69.308,Liking,Liking,3.292,3.782161235,Female,20,260
effortratingclicks,38469,12,High,69.308,LikingValue,Value,2.5,2.473985134,Female,20,260
effortratingclicks,38469,13,Medium,645.323,Value,Value,13.967,3.593607306,Female,20,260
effortratingclicks,38469,13,Medium,645.323,ValueLiking,Liking,2.007,3.840182648,Female,20,260
effortratingclicks,38469,14,High,102.001,Liking,Liking,4.557,3.082191781,Female,20,260
effortratingclicks,38469,14,High,102.001,LikingValue,Value,0.419,1.831050228,Female,20,260
effortratingclicks,38469,15,Low,13.116,Value,Value,2.539,3.99543379,Female,20,260
effortratingclicks,38469,15,Low,13.116,ValueLiking,Liking,1.273,4.397260274,Female,20,260
effortratingclicks,38469,16,High,66.791,Liking,Liking,2.95,4.908675799,Female,20,260
effortratingclicks,38469,16,High,66.791,LikingValue,Value,1.548,3.584474886,Female,20,260
effortratingclicks,38469,17,Low,10.284,Liking,Liking,2.048,4.269406393,Female,20,260
effortratingclicks,38469,17,Low,10.284,LikingValue,Value,0.417,2.771689498,Female,20,260
effortratingclicks,38469,18,Medium,32.976,Value,Value,2.293,3.639269406,Female,20,260
effortratingclicks,38469,18,Medium,32.976,ValueLiking,Liking,1.42,2.02283105,Female,20,260
effortratingclicks,42081,1,Low,22.3015,Value,Value,7.3773,4.00287037,Female,18,197
effortratingclicks,42081,1,Low,22.3015,ValueLiking,Liking,4.0395,3.318287037,Female,18,197
effortratingclicks,42081,2,Medium,38.2007,Value,Value,6.7873,3.866666667,Female,18,197
effortratingclicks,42081,2,Medium,38.2007,ValueLiking,Liking,2.2523,4.468518519,Female,18,197
effortratingclicks,42081,3,High,70.2494,Liking,Liking,2.407,3.980925926,Female,18,197
effortratingclicks,42081,3,High,70.2494,LikingValue,Value,2.626,3.550416667,Female,18,197
effortratingclicks,42081,4,Low,12.5996,Value,Value,4.5592,4.20787037,Female,18,197
effortratingclicks,42081,4,Low,12.5996,ValueLiking,Liking,2.1195,4.815555556,Female,18,197
effortratingclicks,42081,5,High,81.8676,Value,Value,5.9612,4.848819444,Female,18,197
effortratingclicks,42081,5,High,81.8676,ValueLiking,Liking,3.4015,4.925462963,Female,18,197
effortratingclicks,42081,6,Medium,36.5013,Value,Value,4.5054,2.70275463,Female,18,197
effortratingclicks,42081,6,Medium,36.5013,ValueLiking,Liking,0.9187,4.10912037,Female,18,197
effortratingclicks,42081,7,High,79.2998,Liking,Liking,5.5074,3.090578704,Female,18,197
effortratingclicks,42081,7,High,79.2998,LikingValue,Value,2.5035,2.18224537,Female,18,197
effortratingclicks,42081,8,Medium,32.574,Value,Value,3.4096,1.666921296,Female,18,197
effortratingclicks,42081,8,Medium,32.574,ValueLiking,Liking,5.605,2.505833333,Female,18,197
effortratingclicks,42081,9,Low,12.5688,Value,Value,8.2541,3.28224537,Female,18,197
effortratingclicks,42081,9,Low,12.5688,ValueLiking,Liking,1.4585,3.99587963,Female,18,197
effortratingclicks,42081,10,Medium,40.6177,Value,Value,5.6861,2.449444444,Female,18,197
effortratingclicks,42081,10,Medium,40.6177,ValueLiking,Liking,2.7267,3.526319444,Female,18,197
effortratingclicks,42081,11,Low,11.9357,Value,Value,4.5258,2.882777778,Female,18,197
effortratingclicks,42081,11,Low,11.9357,ValueLiking,Liking,7.2208,3.301087963,Female,18,197
effortratingclicks,42081,12,High,71.5829,Value,Value,3.569,4.156712963,Female,18,197
effortratingclicks,42081,12,High,71.5829,ValueLiking,Liking,0.8767,3.459537037,Female,18,197
effortratingclicks,42081,13,Medium,30.7211,Value,Value,4.65,2.403865741,Female,18,197
effortratingclicks,42081,13,Medium,30.7211,ValueLiking,Liking,0.7968,3.808912037,Female,18,197
effortratingclicks,42081,14,High,62.9667,Value,Value,5.8022,4.576782407,Female,18,197
effortratingclicks,42081,14,High,62.9667,ValueLiking,Liking,0.6523,4.151759259,Female,18,197
effortratingclicks,42081,15,Low,13.8364,Liking,Liking,5.4717,2.759583333,Female,18,197
effortratingclicks,42081,15,Low,13.8364,LikingValue,Value,2.6584,1.772453704,Female,18,197
effortratingclicks,42081,16,High,77.2846,Liking,Liking,2.5516,1.916458333,Female,18,197
effortratingclicks,42081,16,High,77.2846,LikingValue,Value,0.7537,2.697106481,Female,18,197
effortratingclicks,42081,17,Low,13.4518,Liking,Liking,6.3552,1.534351852,Female,18,197
effortratingclicks,42081,17,Low,13.4518,LikingValue,Value,3.4331,1.626967593,Female,18,197
effortratingclicks,42081,18,Medium,29.1865,Liking,Liking,2.2367,3.464722222,Female,18,197
effortratingclicks,42081,18,Medium,29.1865,LikingValue,Value,1.6074,3.811388889,Female,18,197
effortratingclicks,28416,1,Low,16.1638,Value,Value,4.3818,2.002453704,Female,21,84
effortratingclicks,28416,1,Low,16.1638,ValueLiking,Liking,4.5495,4.933726852,Female,21,84
effortratingclicks,28416,2,Medium,54.0378,Value,Value,3.7552,1.019444444,Female,21,84
effortratingclicks,28416,2,Medium,54.0378,ValueLiking,Liking,1.7023,1.01775463,Female,21,84
effortratingclicks,28416,3,High,69.4211,Value,Value,1.7693,3.008263889,Female,21,84
effortratingclicks,28416,3,High,69.4211,ValueLiking,Liking,3.9831,2.013101852,Female,21,84
effortratingclicks,28416,4,Low,9.7181,Liking,Liking,3.3044,4.979560185,Female,21,84
effortratingclicks,28416,4,Low,9.7181,LikingValue,Value,2.5547,1.984907407,Female,21,84
effortratingclicks,28416,5,High,63.3736,Liking,Liking,2.9499,1.976805556,Female,21,84
effortratingclicks,28416,5,High,63.3736,LikingValue,Value,1.4546,2.975208333,Female,21,84
effortratingclicks,28416,6,Medium,29.9866,Liking,Liking,5.786,4.012476852,Female,21,84
effortratingclicks,28416,6,Medium,29.9866,LikingValue,Value,4.867,2.949398148,Female,21,84
effortratingclicks,28416,7,High,55.125,Liking,Liking,2.9823,4.998171296,Female,21,84
effortratingclicks,28416,7,High,55.125,LikingValue,Value,1.5678,4.014490741,Female,21,84
effortratingclicks,28416,8,Medium,31.1531,Value,Value,7.2937,2.999675926,Female,21,84
effortratingclicks,28416,8,Medium,31.1531,ValueLiking,Liking,3.2199,2.021180556,Female,21,84
effortratingclicks,28416,9,Low,14.1544,Value,Value,4.4429,1.00724537,Female,21,84
effortratingclicks,28416,9,Low,14.1544,ValueLiking,Liking,7.761,1.047893519,Female,21,84
effortratingclicks,28416,10,Medium,28.4185,Liking,Liking,2.0462,1.004166667,Female,21,84
effortratingclicks,28416,10,Medium,28.4185,LikingValue,Value,0.8581,2.957083333,Female,21,84
effortratingclicks,28416,11,Low,11.2026,Value,Value,4.9182,2.072662037,Female,21,84
effortratingclicks,28416,11,Low,11.2026,ValueLiking,Liking,2.452,3.981180556,Female,21,84
effortratingclicks,28416,12,High,62.2896,Liking,Liking,2.187,1.043703704,Female,21,84
effortratingclicks,28416,12,High,62.2896,LikingValue,Value,2.2355,1.013171296,Female,21,84
effortratingclicks,28416,13,Medium,31.689,Liking,Liking,4.1854,4.942962963,Female,21,84
effortratingclicks,28416,13,Medium,31.689,LikingValue,Value,1.5565,2.977314815,Female,21,84
effortratingclicks,28416,14,High,63.7713,Liking,Liking,2.4859,1.007731481,Female,21,84
effortratingclicks,28416,14,High,63.7713,LikingValue,Value,1.7025,1.023472222,Female,21,84
effortratingclicks,28416,15,Low,10.1346,Value,Value,1.6559,3.993310185,Female,21,84
effortratingclicks,28416,15,Low,10.1346,ValueLiking,Liking,2.1695,4.968958333,Female,21,84
effortratingclicks,28416,16,High,65.3105,Value,Value,4.3282,1.000532407,Female,21,84
effortratingclicks,28416,16,High,65.3105,ValueLiking,Liking,0.7566,1.076041667,Female,21,84
effortratingclicks,28416,17,Low,10.117,Liking,Liking,2.2913,3.031365741,Female,21,84
effortratingclicks,28416,17,Low,10.117,LikingValue,Value,1.0185,3.026967593,Female,21,84
effortratingclicks,28416,18,Medium,29.3522,Value,Value,6.7559,1.996643519,Female,21,84
effortratingclicks,28416,18,Medium,29.3522,ValueLiking,Liking,1.2985,1.076527778,Female,21,84
effortratingclicks,41876,1,Low,22.1339,Value,Value,8.9258,1.032291667,Male,21,182
effortratingclicks,41876,1,Low,22.1339,ValueLiking,Liking,6.2806,2.039583333,Male,21,182
effortratingclicks,41876,2,Medium,34.5172,Liking,Liking,2.0729,3.012453704,Male,21,182
effortratingclicks,41876,2,Medium,34.5172,LikingValue,Value,3.9851,1.980833333,Male,21,182
effortratingclicks,41876,3,High,67.5692,Liking,Liking,2.0251,2.953680556,Male,21,182
effortratingclicks,41876,3,High,67.5692,LikingValue,Value,0.9063,1.903865741,Male,21,182
effortratingclicks,41876,4,Low,12.5695,Value,Value,6.1369,2.090694444,Male,21,182
effortratingclicks,41876,4,Low,12.5695,ValueLiking,Liking,2.8743,2.96099537,Male,21,182
effortratingclicks,41876,5,High,62.3682,Value,Value,3.0215,2.966828704,Male,21,182
effortratingclicks,41876,5,High,62.3682,ValueLiking,Liking,2.1379,3.989212963,Male,21,182
effortratingclicks,41876,6,Medium,28.6694,Liking,Liking,2.5883,3.962777778,Male,21,182
effortratingclicks,41876,6,Medium,28.6694,LikingValue,Value,2.0035,2.972824074,Male,21,182
effortratingclicks,41876,7,High,63.4172,Value,Value,7.9877,3.986597222,Male,21,182
effortratingclicks,41876,7,High,63.4172,ValueLiking,Liking,0.9722,1.988726852,Male,21,182
effortratingclicks,41876,8,Medium,30.5837,Value,Value,4.3106,2.014722222,Male,21,182
effortratingclicks,41876,8,Medium,30.5837,ValueLiking,Liking,0.6379,2.04625,Male,21,182
effortratingclicks,41876,9,Low,10.8861,Value,Value,1.3453,4.039398148,Male,21,182
effortratingclicks,41876,9,Low,10.8861,ValueLiking,Liking,1.473,4.840324074,Male,21,182
effortratingclicks,41876,10,Medium,30.7848,Value,Value,3.1189,3.949421296,Male,21,182
effortratingclicks,41876,10,Medium,30.7848,ValueLiking,Liking,0.5056,4.018981481,Male,21,182
effortratingclicks,41876,11,Low,12.1533,Liking,Liking,2.4638,4.958958333,Male,21,182
effortratingclicks,41876,11,Low,12.1533,LikingValue,Value,0.6569,3.016064815,Male,21,182
effortratingclicks,41876,12,High,60.4849,Liking,Liking,4.5157,3.914675926,Male,21,182
effortratingclicks,41876,12,High,60.4849,LikingValue,Value,0.8588,3.987685185,Male,21,182
effortratingclicks,41876,13,Medium,28.7352,Value,Value,2.3141,2.997268519,Male,21,182
effortratingclicks,41876,13,Medium,28.7352,ValueLiking,Liking,0.6089,4.018819444,Male,21,182
effortratingclicks,41876,14,High,63.6861,Liking,Liking,4.8205,4.975555556,Male,21,182
effortratingclicks,41876,14,High,63.6861,LikingValue,Value,1.3138,4.99462963,Male,21,182
effortratingclicks,41876,15,Low,12.585,Value,Value,2.679,4.007175926,Male,21,182
effortratingclicks,41876,15,Low,12.585,ValueLiking,Liking,1.1057,4.986087963,Male,21,182
effortratingclicks,41876,16,High,69.0876,Liking,Liking,4.2875,4.902708333,Male,21,182
effortratingclicks,41876,16,High,69.0876,LikingValue,Value,0.63,3.951226852,Male,21,182
effortratingclicks,41876,17,Low,10.8858,Value,Value,2.3228,4.938425926,Male,21,182
effortratingclicks,41876,17,Low,10.8858,ValueLiking,Liking,1.0081,4.995162037,Male,21,182
effortratingclicks,41876,18,Medium,32.9677,Liking,Liking,2.0075,4.003680556,Male,21,182
effortratingclicks,41876,18,Medium,32.9677,LikingValue,Value,0.5424,3.037824074,Male,21,182
effortratingclicks,40988,1,Low,29.7127,Value,Value,8.6227,1.562962963,Female,22,229
effortratingclicks,40988,1,Low,29.7127,ValueLiking,Liking,4.8868,1.95308642,Female,22,229
effortratingclicks,40988,2,Medium,30.081,Value,Value,3.7149,3.528395062,Female,22,229
effortratingclicks,40988,2,Medium,30.081,ValueLiking,Liking,2.4784,1.972839506,Female,22,229
effortratingclicks,40988,3,High,43.0979,Value,Value,3.2664,1.004938272,Female,22,229
effortratingclicks,40988,3,High,43.0979,ValueLiking,Liking,5.608,2.990123457,Female,22,229
effortratingclicks,40988,4,Low,9.5892,Liking,Liking,4.5774,3.562962963,Female,22,229
effortratingclicks,40988,4,Low,9.5892,LikingValue,Value,1.9624,3.948148148,Female,22,229
effortratingclicks,40988,5,High,48.4889,Liking,Liking,2.6157,2.002469136,Female,22,229
effortratingclicks,40988,5,High,48.4889,LikingValue,Value,3.5828,2.511111111,Female,22,229
effortratingclicks,40988,6,Medium,24.3616,Liking,Liking,1.9813,3.992592593,Female,22,229
effortratingclicks,40988,6,Medium,24.3616,LikingValue,Value,1.5016,4.348148148,Female,22,229
effortratingclicks,40988,7,High,48.4884,Liking,Liking,3.6759,2.333333333,Female,22,229
effortratingclicks,40988,7,High,48.4884,LikingValue,Value,1.5226,3.483950617,Female,22,229
effortratingclicks,40988,8,Medium,23.3951,Liking,Liking,1.7179,3.513580247,Female,22,229
effortratingclicks,40988,8,Medium,23.3951,LikingValue,Value,2.1315,2.037037037,Female,22,229
effortratingclicks,40988,9,Low,8.7473,Liking,Liking,2.7208,4.027160494,Female,22,229
effortratingclicks,40988,9,Low,8.7473,LikingValue,Value,2.1269,4.674074074,Female,22,229
effortratingclicks,40988,10,Medium,26.8694,Liking,Liking,5.4977,2.975308642,Female,22,229
