experiment_name,id,attention_check1,attention_check2,block,trial,order,condition,effort_level,component,rating,rt
buysell_within2,55100,1,3,taskload,19,SellerBuyer,NA,Low,Meaning,11,3.012
buysell_within2,55100,1,3,taskload,19,SellerBuyer,NA,Low,Performance,4,3.9617
buysell_within2,55100,1,3,taskload,19,SellerBuyer,NA,Low,Physical,16,3.1288
buysell_within2,55100,1,3,taskload,19,SellerBuyer,NA,Low,Effort,11,5.3974
buysell_within2,55100,1,3,taskload,19,SellerBuyer,NA,Low,Frustration,16,4.3462
buysell_within2,55100,1,3,taskload,19,SellerBuyer,NA,Low,Pleasure,14,6.1292
buysell_within2,55100,1,3,taskload,19,SellerBuyer,NA,Low,Temporal,7,4.9622
buysell_within2,55100,1,3,taskload,19,SellerBuyer,NA,Low,Mental,17,2.1117
buysell_within2,55100,1,3,taskload,20,SellerBuyer,NA,Medium,Efficient,17,3.3776
buysell_within2,55100,1,3,taskload,20,SellerBuyer,NA,Medium,Physical,9,6.6118
buysell_within2,55100,1,3,taskload,20,SellerBuyer,NA,Medium,Mental,14,2.0616
buysell_within2,55100,1,3,taskload,20,SellerBuyer,NA,Medium,Effort,11,3.9283
buysell_within2,55100,1,3,taskload,20,SellerBuyer,NA,Medium,Temporal,6,4.894
buysell_within2,55100,1,3,taskload,20,SellerBuyer,NA,Medium,Performance,3,3.7447
buysell_within2,55100,1,3,taskload,20,SellerBuyer,NA,Medium,Pleasure,16,3.2123
buysell_within2,55100,1,3,taskload,20,SellerBuyer,NA,Medium,Depend,16,6.2125
buysell_within2,55100,1,3,taskload,20,SellerBuyer,NA,Medium,Meaning,11,4.0283
buysell_within2,55100,1,3,taskload,20,SellerBuyer,NA,Medium,Frustration,17,3.6942
buysell_within2,55100,1,3,taskload,21,SellerBuyer,NA,High,Performance,3,2.5781
buysell_within2,55100,1,3,taskload,21,SellerBuyer,NA,High,Mental,18,1.995
buysell_within2,55100,1,3,taskload,21,SellerBuyer,NA,High,Efficient,11,2.3949
buysell_within2,55100,1,3,taskload,21,SellerBuyer,NA,High,Frustration,17,4.3612
buysell_within2,55100,1,3,taskload,21,SellerBuyer,NA,High,Pleasure,13,3.3953
buysell_within2,55100,1,3,taskload,21,SellerBuyer,NA,High,Depend,16,2.3129
buysell_within2,55100,1,3,taskload,21,SellerBuyer,NA,High,Meaning,11,2.7279
buysell_within2,55100,1,3,taskload,21,SellerBuyer,NA,High,Effort,16,4.0945
buysell_within2,55100,1,3,taskload,21,SellerBuyer,NA,High,Temporal,1,3.8942
buysell_within2,55100,1,3,taskload,21,SellerBuyer,NA,High,Physical,18,2.579
buysell_within2,55104,1,4,main,1,SellerBuyer,Seller,Low,NA,1.961552028,8.1418
buysell_within2,55104,1,4,main,2,SellerBuyer,Seller,Medium,NA,2.971781305,3.9989
buysell_within2,55104,1,4,main,3,SellerBuyer,Seller,High,NA,4.495590829,3.2665
buysell_within2,55104,1,4,main,4,SellerBuyer,Seller,Low,NA,4.456084656,1.71
buysell_within2,55104,1,4,main,5,SellerBuyer,Seller,High,NA,1.267372134,3.2312
buysell_within2,55104,1,4,main,6,SellerBuyer,Seller,Medium,NA,5,1.7465
buysell_within2,55104,1,4,main,7,SellerBuyer,Seller,High,NA,3.107231041,5.442
buysell_within2,55104,1,4,main,8,SellerBuyer,Seller,Medium,NA,2.548500882,6.273
buysell_within2,55104,1,4,main,9,SellerBuyer,Seller,Low,NA,4.467372134,5.7417
buysell_within2,55104,1,4,main,10,SellerBuyer,Buyer,Medium,NA,2.610582011,4.5859
buysell_within2,55104,1,4,main,11,SellerBuyer,Buyer,Low,NA,4.365784832,4.1254
buysell_within2,55104,1,4,main,12,SellerBuyer,Buyer,High,NA,4.783421517,1.7675
buysell_within2,55104,1,4,main,13,SellerBuyer,Buyer,Medium,NA,2.012345679,3.5151
buysell_within2,55104,1,4,main,14,SellerBuyer,Buyer,High,NA,3.902998236,2.6461
buysell_within2,55104,1,4,main,15,SellerBuyer,Buyer,Low,NA,5,1.4598
buysell_within2,55104,1,4,main,16,SellerBuyer,Buyer,High,NA,3.028218695,2.9181
buysell_within2,55104,1,4,main,17,SellerBuyer,Buyer,Low,NA,4.597178131,1.7682
buysell_within2,55104,1,4,main,18,SellerBuyer,Buyer,Medium,NA,5,2.9644
buysell_within2,55104,1,4,taskload,19,SellerBuyer,NA,Low,Mental,1,3.551
buysell_within2,55104,1,4,taskload,19,SellerBuyer,NA,Low,Pleasure,15,3.252
buysell_within2,55104,1,4,taskload,19,SellerBuyer,NA,Low,Meaning,1,3.598
buysell_within2,55104,1,4,taskload,19,SellerBuyer,NA,Low,Frustration,19,2.867
buysell_within2,55104,1,4,taskload,19,SellerBuyer,NA,Low,Performance,2,5.0016
buysell_within2,55104,1,4,taskload,19,SellerBuyer,NA,Low,Efficient,18,4.9764
buysell_within2,55104,1,4,taskload,19,SellerBuyer,NA,Low,Effort,2,2.978
buysell_within2,55104,1,4,taskload,19,SellerBuyer,NA,Low,Temporal,1,2.1759
buysell_within2,55104,1,4,taskload,19,SellerBuyer,NA,Low,Depend,21,3.337
buysell_within2,55104,1,4,taskload,19,SellerBuyer,NA,Low,Physical,15,5.2015
buysell_within2,55104,1,4,taskload,20,SellerBuyer,NA,Medium,Temporal,1,3.8764
buysell_within2,55104,1,4,taskload,20,SellerBuyer,NA,Medium,Physical,21,1.5377
buysell_within2,55104,1,4,taskload,20,SellerBuyer,NA,Medium,Frustration,21,2.8391
buysell_within2,55104,1,4,taskload,20,SellerBuyer,NA,Medium,Mental,17,2.946
buysell_within2,55104,1,4,taskload,20,SellerBuyer,NA,Medium,Performance,1,2.8272
buysell_within2,55104,1,4,taskload,20,SellerBuyer,NA,Medium,Pleasure,1,3.4944
buysell_within2,55104,1,4,taskload,20,SellerBuyer,NA,Medium,Effort,20,4.3199
buysell_within2,55104,1,4,taskload,20,SellerBuyer,NA,Medium,Meaning,13,3.0333
buysell_within2,55104,1,4,taskload,20,SellerBuyer,NA,Medium,Depend,21,5.8177
buysell_within2,55104,1,4,taskload,20,SellerBuyer,NA,Medium,Efficient,6,4.0599
buysell_within2,55104,1,4,taskload,21,SellerBuyer,NA,High,Depend,21,6.2083
buysell_within2,55104,1,4,taskload,21,SellerBuyer,NA,High,Mental,21,2.8539
buysell_within2,55104,1,4,taskload,21,SellerBuyer,NA,High,Physical,21,2.3056
buysell_within2,55104,1,4,taskload,21,SellerBuyer,NA,High,Pleasure,1,2.9261
buysell_within2,55104,1,4,taskload,21,SellerBuyer,NA,High,Performance,1,3.2726
buysell_within2,55104,1,4,taskload,21,SellerBuyer,NA,High,Meaning,9,5.3173
buysell_within2,55104,1,4,taskload,21,SellerBuyer,NA,High,Temporal,1,1.7647
buysell_within2,55104,1,4,taskload,21,SellerBuyer,NA,High,Efficient,19,2.7357
buysell_within2,55104,1,4,taskload,21,SellerBuyer,NA,High,Effort,20,2.5901
buysell_within2,55104,1,4,taskload,21,SellerBuyer,NA,High,Frustration,21,2.7025
buysell_within2,55105,1,2,main,1,BuyerSeller,Buyer,Low,NA,2.012784534,8.1926
buysell_within2,55105,1,2,main,2,BuyerSeller,Buyer,Medium,NA,3.012765045,25.1054
buysell_within2,55105,1,2,main,3,BuyerSeller,Buyer,High,NA,1.945509822,4.3267
buysell_within2,55105,1,2,main,4,BuyerSeller,Buyer,Low,NA,2.027615373,7.1462
buysell_within2,55105,1,2,main,5,BuyerSeller,Buyer,High,NA,1.943970221,15.5704
buysell_within2,55105,1,2,main,6,BuyerSeller,Buyer,Medium,NA,4.049754443,8.9116
buysell_within2,55105,1,2,main,7,BuyerSeller,Buyer,High,NA,1.462055659,30.5701
buysell_within2,55105,1,2,main,8,BuyerSeller,Buyer,Medium,NA,1.949134705,6.1945
buysell_within2,55105,1,2,main,9,BuyerSeller,Buyer,Low,NA,1,5.3218
buysell_within2,55105,1,2,main,10,BuyerSeller,Seller,Medium,NA,4.458002027,5.3695
buysell_within2,55105,1,2,main,11,BuyerSeller,Seller,Low,NA,5,3.9557
buysell_within2,55105,1,2,main,12,BuyerSeller,Seller,High,NA,2.503858746,6.9936
buysell_within2,55105,1,2,main,13,BuyerSeller,Seller,Medium,NA,4.998479888,6.3941
buysell_within2,55105,1,2,main,14,BuyerSeller,Seller,High,NA,4.480141098,47.6933
buysell_within2,55105,1,2,main,15,BuyerSeller,Seller,Low,NA,4.439448862,2.9114
buysell_within2,55105,1,2,main,16,BuyerSeller,Seller,High,NA,3.95470845,48.2766
buysell_within2,55105,1,2,main,17,BuyerSeller,Seller,Low,NA,3.514343623,2.8549
buysell_within2,55105,1,2,main,18,BuyerSeller,Seller,Medium,NA,4.518241347,6.5051
buysell_within2,55105,1,2,taskload,19,BuyerSeller,NA,Low,Depend,4,5.9868
buysell_within2,55105,1,2,taskload,19,BuyerSeller,NA,Low,Mental,3,6.5208
buysell_within2,55105,1,2,taskload,19,BuyerSeller,NA,Low,Physical,2,2.2891
buysell_within2,55105,1,2,taskload,19,BuyerSeller,NA,Low,Pleasure,19,2.546
buysell_within2,55105,1,2,taskload,19,BuyerSeller,NA,Low,Effort,4,3.888
buysell_within2,55105,1,2,taskload,19,BuyerSeller,NA,Low,Efficient,18,2.8371
buysell_within2,55105,1,2,taskload,19,BuyerSeller,NA,Low,Temporal,18,7.3372
buysell_within2,55105,1,2,taskload,19,BuyerSeller,NA,Low,Meaning,17,2.6273
buysell_within2,55105,1,2,taskload,19,BuyerSeller,NA,Low,Performance,2,8.2773
buysell_within2,55105,1,2,taskload,19,BuyerSeller,NA,Low,Frustration,2,3.9443
buysell_within2,55105,1,2,taskload,20,BuyerSeller,NA,Medium,Efficient,8,3.445
buysell_within2,55105,1,2,taskload,20,BuyerSeller,NA,Medium,Mental,14,3.5394
buysell_within2,55105,1,2,taskload,20,BuyerSeller,NA,Medium,Meaning,9,2.9636
buysell_within2,55105,1,2,taskload,20,BuyerSeller,NA,Medium,Temporal,6,2.2778
buysell_within2,55105,1,2,taskload,20,BuyerSeller,NA,Medium,Physical,15,1.9441
buysell_within2,55105,1,2,taskload,20,BuyerSeller,NA,Medium,Performance,2,6.0714
buysell_within2,55105,1,2,taskload,20,BuyerSeller,NA,Medium,Effort,15,2.8377
buysell_within2,55105,1,2,taskload,20,BuyerSeller,NA,Medium,Pleasure,6,2.4363
buysell_within2,55105,1,2,taskload,20,BuyerSeller,NA,Medium,Depend,19,5.6541
buysell_within2,55105,1,2,taskload,20,BuyerSeller,NA,Medium,Frustration,17,2.4778
buysell_within2,55105,1,2,taskload,21,BuyerSeller,NA,High,Physical,14,2.8942
buysell_within2,55105,1,2,taskload,21,BuyerSeller,NA,High,Meaning,7,1.6867
buysell_within2,55105,1,2,taskload,21,BuyerSeller,NA,High,Depend,19,2.6882
buysell_within2,55105,1,2,taskload,21,BuyerSeller,NA,High,Temporal,6,1.6052
buysell_within2,55105,1,2,taskload,21,BuyerSeller,NA,High,Effort,18,2.4873
buysell_within2,55105,1,2,taskload,21,BuyerSeller,NA,High,Performance,2,2.8108
buysell_within2,55105,1,2,taskload,21,BuyerSeller,NA,High,Pleasure,2,1.9715
buysell_within2,55105,1,2,taskload,21,BuyerSeller,NA,High,Mental,17,1.8618
buysell_within2,55105,1,2,taskload,21,BuyerSeller,NA,High,Efficient,3,3.0218
buysell_within2,55105,1,2,taskload,21,BuyerSeller,NA,High,Frustration,20,2.027
buysell_within2,55111,1,2,main,1,BuyerSeller,Buyer,Low,NA,1,14.1445
buysell_within2,55111,1,2,main,2,BuyerSeller,Buyer,Medium,NA,1,6.3539
buysell_within2,55111,1,2,main,3,BuyerSeller,Buyer,High,NA,1.95308657,3.8391
buysell_within2,55111,1,2,main,4,BuyerSeller,Buyer,Low,NA,2.017283875,2.8611
buysell_within2,55111,1,2,main,5,BuyerSeller,Buyer,High,NA,2.985185411,3.5208
buysell_within2,55111,1,2,main,6,BuyerSeller,Buyer,Medium,NA,1.903703854,2.7373
buysell_within2,55111,1,2,main,7,BuyerSeller,Buyer,High,NA,3.07901227,3.7863
buysell_within2,55111,1,2,main,8,BuyerSeller,Buyer,Medium,NA,2.995061804,1.6702
buysell_within2,55111,1,2,main,9,BuyerSeller,Buyer,Low,NA,3.982716125,1.8216
buysell_within2,55111,1,2,main,10,BuyerSeller,Seller,Medium,NA,1.987654321,5.5301
buysell_within2,55111,1,2,main,11,BuyerSeller,Seller,Low,NA,3.049382716,1.7351
buysell_within2,55111,1,2,main,12,BuyerSeller,Seller,High,NA,2.822222298,3.252
buysell_within2,55111,1,2,main,13,BuyerSeller,Seller,Medium,NA,2.046913806,4.4016
buysell_within2,55111,1,2,main,14,BuyerSeller,Seller,High,NA,2.995061804,2.8329
buysell_within2,55111,1,2,main,15,BuyerSeller,Seller,Low,NA,4.071605164,1.5662
buysell_within2,55111,1,2,main,16,BuyerSeller,Seller,High,NA,2.007407483,1.9424
buysell_within2,55111,1,2,main,17,BuyerSeller,Seller,Low,NA,2.007407483,7.9318
buysell_within2,55111,1,2,main,18,BuyerSeller,Seller,Medium,NA,2.92098773,1.2975
buysell_within2,55111,1,2,taskload,19,BuyerSeller,NA,Low,Efficient,15,5.3028
buysell_within2,55111,1,2,taskload,19,BuyerSeller,NA,Low,Frustration,11,7.4603
buysell_within2,55111,1,2,taskload,19,BuyerSeller,NA,Low,Pleasure,9,5.4442
buysell_within2,55111,1,2,taskload,19,BuyerSeller,NA,Low,Depend,19,14.4931
buysell_within2,55111,1,2,taskload,19,BuyerSeller,NA,Low,Mental,8,8.3263
buysell_within2,55111,1,2,taskload,19,BuyerSeller,NA,Low,Temporal,10,3.9714
buysell_within2,55111,1,2,taskload,19,BuyerSeller,NA,Low,Performance,1,6.0553
buysell_within2,55111,1,2,taskload,20,BuyerSeller,NA,Medium,Pleasure,6,2.3074
buysell_within2,55111,1,2,taskload,20,BuyerSeller,NA,Medium,Depend,11,5.5711
buysell_within2,55111,1,2,taskload,20,BuyerSeller,NA,Medium,Physical,5,7.2901
buysell_within2,55111,1,2,taskload,20,BuyerSeller,NA,Medium,Meaning,6,6.5205
buysell_within2,55111,1,2,taskload,20,BuyerSeller,NA,Medium,Performance,1,4.6709
buysell_within2,55111,1,2,taskload,20,BuyerSeller,NA,Medium,Frustration,11,5.8404
buysell_within2,55111,1,2,taskload,20,BuyerSeller,NA,Medium,Efficient,16,4.2616
buysell_within2,55111,1,2,taskload,20,BuyerSeller,NA,Medium,Effort,8,5.8558
buysell_within2,55111,1,2,taskload,20,BuyerSeller,NA,Medium,Temporal,4,2.4287
buysell_within2,55111,1,2,taskload,20,BuyerSeller,NA,Medium,Mental,11,2.6779
buysell_within2,55111,1,2,taskload,21,BuyerSeller,NA,High,Depend,13,8.3698
buysell_within2,55111,1,2,taskload,21,BuyerSeller,NA,High,Frustration,11,5.604
buysell_within2,55111,1,2,taskload,21,BuyerSeller,NA,High,Pleasure,2,5.0032
buysell_within2,55111,1,2,taskload,21,BuyerSeller,NA,High,Effort,16,0.8044
buysell_within2,55111,1,2,taskload,21,BuyerSeller,NA,High,Meaning,11,0.6234
buysell_within2,55111,1,2,taskload,21,BuyerSeller,NA,High,Physical,13,0.8051
buysell_within2,55111,1,2,taskload,21,BuyerSeller,NA,High,Performance,14,0.7218
buysell_within2,55111,1,2,taskload,21,BuyerSeller,NA,High,Efficient,17,0.7385
buysell_within2,55111,1,2,taskload,21,BuyerSeller,NA,High,Mental,19,0.6265
buysell_within2,55111,1,2,taskload,21,BuyerSeller,NA,High,Temporal,4,1.3939
buysell_within2,55117,1,1,main,1,SellerBuyer,Seller,Low,NA,3.483950768,4.9481
buysell_within2,55117,1,1,main,2,SellerBuyer,Seller,Medium,NA,5,2.5145
buysell_within2,55117,1,1,main,3,SellerBuyer,Seller,High,NA,4.965432249,3.7475
buysell_within2,55117,1,1,main,4,SellerBuyer,Seller,Low,NA,2.723456865,4.0776
buysell_within2,55117,1,1,main,5,SellerBuyer,Seller,High,NA,4.995062181,1.8061
buysell_within2,55117,1,1,main,6,SellerBuyer,Seller,Medium,NA,3.972839732,1.1463
buysell_within2,55117,1,1,main,7,SellerBuyer,Seller,High,NA,4.002469287,2.3813
buysell_within2,55117,1,1,main,8,SellerBuyer,Seller,Medium,NA,3.222222222,5.0155
buysell_within2,55117,1,1,main,9,SellerBuyer,Seller,Low,NA,2.580246914,1.7652
buysell_within2,55117,1,1,main,10,SellerBuyer,Buyer,Medium,NA,2.417284177,5.4691
buysell_within2,55117,1,1,main,11,SellerBuyer,Buyer,Low,NA,1.824691584,3.8302
buysell_within2,55117,1,1,main,12,SellerBuyer,Buyer,High,NA,1.795061653,3.3411
buysell_within2,55117,1,1,main,13,SellerBuyer,Buyer,Medium,NA,2.772839582,2.8697
buysell_within2,55117,1,1,main,14,SellerBuyer,Buyer,High,NA,1.395061728,2.296
buysell_within2,55117,1,1,main,15,SellerBuyer,Buyer,Low,NA,3.834567977,1.9009
buysell_within2,55117,1,1,main,16,SellerBuyer,Buyer,High,NA,2.012345679,6.5229
buysell_within2,55117,1,1,main,17,SellerBuyer,Buyer,Low,NA,4.046913806,2.4649
buysell_within2,55117,1,1,main,18,SellerBuyer,Buyer,Medium,NA,4.298765583,3.1764
buysell_within2,55117,1,1,taskload,19,SellerBuyer,NA,Low,Temporal,17,14.9276
buysell_within2,55117,1,1,taskload,19,SellerBuyer,NA,Low,Physical,4,2.051
buysell_within2,55117,1,1,taskload,19,SellerBuyer,NA,Low,Mental,3,1.668
buysell_within2,55117,1,1,taskload,19,SellerBuyer,NA,Low,Performance,2,4.4559
buysell_within2,55117,1,1,taskload,19,SellerBuyer,NA,Low,Frustration,8,10.5791
buysell_within2,55117,1,1,taskload,19,SellerBuyer,NA,Low,Efficient,18,6.9841
buysell_within2,55117,1,1,taskload,19,SellerBuyer,NA,Low,Pleasure,12,4.4193
buysell_within2,55117,1,1,taskload,19,SellerBuyer,NA,Low,Depend,15,6.2377
buysell_within2,55117,1,1,taskload,19,SellerBuyer,NA,Low,Meaning,15,4.8078
buysell_within2,55117,1,1,taskload,19,SellerBuyer,NA,Low,Effort,14,5.847
buysell_within2,55117,1,1,taskload,20,SellerBuyer,NA,Medium,Mental,14,2.7462
buysell_within2,55117,1,1,taskload,20,SellerBuyer,NA,Medium,Frustration,13,6.8922
buysell_within2,55117,1,1,taskload,20,SellerBuyer,NA,Medium,Temporal,9,2.0987
buysell_within2,55117,1,1,taskload,20,SellerBuyer,NA,Medium,Depend,17,3.9009
buysell_within2,55117,1,1,taskload,20,SellerBuyer,NA,Medium,Pleasure,9,2.1266
buysell_within2,55117,1,1,taskload,20,SellerBuyer,NA,Medium,Physical,15,2.9891
buysell_within2,55117,1,1,taskload,20,SellerBuyer,NA,Medium,Performance,3,5.0513
buysell_within2,55117,1,1,taskload,20,SellerBuyer,NA,Medium,Effort,17,6.6671
buysell_within2,55117,1,1,taskload,20,SellerBuyer,NA,Medium,Meaning,13,4.8728
buysell_within2,55117,1,1,taskload,20,SellerBuyer,NA,Medium,Efficient,16,7.5082
buysell_within2,55117,1,1,taskload,21,SellerBuyer,NA,High,Frustration,19,8.1168
buysell_within2,55117,1,1,taskload,21,SellerBuyer,NA,High,Effort,19,2.7559
buysell_within2,55117,1,1,taskload,21,SellerBuyer,NA,High,Performance,2,2.8124
buysell_within2,55117,1,1,taskload,21,SellerBuyer,NA,High,Efficient,12,16.4498
buysell_within2,55117,1,1,taskload,21,SellerBuyer,NA,High,Temporal,4,15.6679
buysell_within2,55117,1,1,taskload,21,SellerBuyer,NA,High,Mental,20,2.3939
buysell_within2,55117,1,1,taskload,21,SellerBuyer,NA,High,Meaning,7,3.5741
buysell_within2,55117,1,1,taskload,21,SellerBuyer,NA,High,Physical,19,1.6295
buysell_within2,55117,1,1,taskload,21,SellerBuyer,NA,High,Pleasure,4,4.6902
buysell_within2,55117,1,1,taskload,21,SellerBuyer,NA,High,Depend,19,6.2824
buysell_within2,55119,1,1,main,1,SellerBuyer,Seller,Low,NA,2.96361715,5.0296
buysell_within2,55119,1,1,main,2,SellerBuyer,Seller,Medium,NA,1.998399758,3.4209
buysell_within2,55119,1,1,main,3,SellerBuyer,Seller,High,NA,2.988647343,3.3801
buysell_within2,55119,1,1,main,4,SellerBuyer,Seller,Low,NA,4.953442029,3.614
buysell_within2,55119,1,1,main,5,SellerBuyer,Seller,High,NA,2.025120773,1.2164
buysell_within2,55119,1,1,main,6,SellerBuyer,Seller,Medium,NA,2.990821256,2.8296
buysell_within2,55119,1,1,main,7,SellerBuyer,Seller,High,NA,3.981551932,2.4936
buysell_within2,55119,1,1,main,8,SellerBuyer,Seller,Medium,NA,2.998369565,1.1777
buysell_within2,55119,1,1,main,9,SellerBuyer,Seller,Low,NA,4.062379227,1.9835
buysell_within2,55119,1,1,main,10,SellerBuyer,Buyer,Medium,NA,3.022524155,2.7237
buysell_within2,55119,1,1,main,11,SellerBuyer,Buyer,Low,NA,4.069504831,2.0225
buysell_within2,55119,1,1,main,12,SellerBuyer,Buyer,High,NA,4.989975845,2.2457
buysell_within2,55119,1,1,main,13,SellerBuyer,Buyer,Medium,NA,1.989945652,2.0266
buysell_within2,55119,1,1,main,14,SellerBuyer,Buyer,High,NA,1.987832126,1.8506
buysell_within2,55119,1,1,main,15,SellerBuyer,Buyer,Low,NA,1.966968599,2.4141
buysell_within2,55119,1,1,main,16,SellerBuyer,Buyer,High,NA,2.014885266,2.0797
buysell_within2,55119,1,1,main,17,SellerBuyer,Buyer,Low,NA,3.048822464,1.6827
buysell_within2,55119,1,1,main,18,SellerBuyer,Buyer,Medium,NA,2.032608696,1.514
buysell_within2,55119,1,1,taskload,19,SellerBuyer,NA,Low,Meaning,1,5.0464
buysell_within2,55119,1,1,taskload,19,SellerBuyer,NA,Low,Depend,2,6.7029
buysell_within2,55119,1,1,taskload,19,SellerBuyer,NA,Low,Pleasure,3,3.8168
buysell_within2,55119,1,1,taskload,19,SellerBuyer,NA,Low,Temporal,3,3.4503
buysell_within2,55119,1,1,taskload,19,SellerBuyer,NA,Low,Frustration,14,6.2518
buysell_within2,55119,1,1,taskload,19,SellerBuyer,NA,Low,Mental,2,2.4692
buysell_within2,55119,1,1,taskload,19,SellerBuyer,NA,Low,Efficient,3,4.8183
buysell_within2,55119,1,1,taskload,19,SellerBuyer,NA,Low,Effort,2,3.7813
buysell_within2,55119,1,1,taskload,19,SellerBuyer,NA,Low,Performance,1,8.8055
buysell_within2,55119,1,1,taskload,19,SellerBuyer,NA,Low,Physical,1,2.0809
buysell_within2,55119,1,1,taskload,20,SellerBuyer,NA,Medium,Temporal,3,3.3434
buysell_within2,55119,1,1,taskload,20,SellerBuyer,NA,Medium,Performance,1,5.8066
buysell_within2,55119,1,1,taskload,20,SellerBuyer,NA,Medium,Physical,2,3.563
buysell_within2,55119,1,1,taskload,20,SellerBuyer,NA,Medium,Meaning,1,1.5505
buysell_within2,55119,1,1,taskload,20,SellerBuyer,NA,Medium,Efficient,1,3.1477
buysell_within2,55119,1,1,taskload,20,SellerBuyer,NA,Medium,Pleasure,2,2.3125
buysell_within2,55119,1,1,taskload,20,SellerBuyer,NA,Medium,Effort,2,3.9134
buysell_within2,55119,1,1,taskload,20,SellerBuyer,NA,Medium,Mental,1,2.2215
buysell_within2,55119,1,1,taskload,20,SellerBuyer,NA,Medium,Depend,4,4.8144
buysell_within2,55119,1,1,taskload,20,SellerBuyer,NA,Medium,Frustration,16,4.8489
buysell_within2,55119,1,1,taskload,21,SellerBuyer,NA,High,Effort,2,3.4031
buysell_within2,55119,1,1,taskload,21,SellerBuyer,NA,High,Temporal,2,1.4692
buysell_within2,55119,1,1,taskload,21,SellerBuyer,NA,High,Meaning,1,2.2449
buysell_within2,55119,1,1,taskload,21,SellerBuyer,NA,High,Depend,1,3.4116
buysell_within2,55119,1,1,taskload,21,SellerBuyer,NA,High,Performance,2,4.1475
buysell_within2,55119,1,1,taskload,21,SellerBuyer,NA,High,Efficient,1,1.8785
buysell_within2,55119,1,1,taskload,21,SellerBuyer,NA,High,Physical,1,1.9137
buysell_within2,55119,1,1,taskload,21,SellerBuyer,NA,High,Frustration,14,6.7274
buysell_within2,55119,1,1,taskload,21,SellerBuyer,NA,High,Pleasure,1,1.9144
buysell_within2,55119,1,1,taskload,21,SellerBuyer,NA,High,Mental,4,1.904
buysell_within2,55146,1,2,main,1,BuyerSeller,Buyer,Low,NA,1.016956837,4.3728
buysell_within2,55146,1,2,main,2,BuyerSeller,Buyer,Medium,NA,1.007322271,5.9226
buysell_within2,55146,1,2,main,3,BuyerSeller,Buyer,High,NA,1.033868335,0.8838
buysell_within2,55146,1,2,main,4,BuyerSeller,Buyer,Low,NA,1,1.6735
buysell_within2,55146,1,2,main,5,BuyerSeller,Buyer,High,NA,1,1.9453
buysell_within2,55146,1,2,main,6,BuyerSeller,Buyer,Medium,NA,1.018112985,1.6719
buysell_within2,55146,1,2,main,8,BuyerSeller,Buyer,Medium,NA,1,2.9955
buysell_within2,55146,1,2,main,9,BuyerSeller,Buyer,Low,NA,1.16546518,1.5916
buysell_within2,55146,1,2,main,10,BuyerSeller,Seller,Medium,NA,4.049578346,4.8397
buysell_within2,55146,1,2,main,11,BuyerSeller,Seller,Low,NA,4.268203663,1.0585
buysell_within2,55146,1,2,main,12,BuyerSeller,Seller,High,NA,3.991476242,1.915
buysell_within2,55146,1,2,main,13,BuyerSeller,Seller,Medium,NA,4.00473794,2.1061
buysell_within2,55146,1,2,main,14,BuyerSeller,Seller,High,NA,3.923694233,3.6137
buysell_within2,55146,1,2,main,15,BuyerSeller,Seller,Low,NA,3.921404606,0.8636
buysell_within2,55146,1,2,main,16,BuyerSeller,Seller,High,NA,4.159593761,1.4167
buysell_within2,55146,1,2,main,17,BuyerSeller,Seller,Low,NA,4.180925825,2.2552
buysell_within2,55146,1,2,main,18,BuyerSeller,Seller,Medium,NA,4.042097388,1.6872
buysell_within2,55146,1,2,taskload,19,BuyerSeller,NA,Low,Mental,21,3.4295
buysell_within2,55146,1,2,taskload,19,BuyerSeller,NA,Low,Frustration,21,2.5119
buysell_within2,55146,1,2,taskload,19,BuyerSeller,NA,Low,Depend,21,2.7547
buysell_within2,55146,1,2,taskload,19,BuyerSeller,NA,Low,Pleasure,1,4.0706
buysell_within2,55146,1,2,taskload,19,BuyerSeller,NA,Low,Effort,11,3.0451
buysell_within2,55146,1,2,taskload,19,BuyerSeller,NA,Low,Physical,15,2.2116
buysell_within2,55146,1,2,taskload,19,BuyerSeller,NA,Low,Meaning,1,2.5938
buysell_within2,55146,1,2,taskload,19,BuyerSeller,NA,Low,Temporal,2,2.6133
buysell_within2,55146,1,2,taskload,19,BuyerSeller,NA,Low,Performance,20,1.9186
buysell_within2,55146,1,2,taskload,19,BuyerSeller,NA,Low,Efficient,3,2.2202
buysell_within2,55146,1,2,taskload,20,BuyerSeller,NA,Medium,Effort,18,2.4612
buysell_within2,55146,1,2,taskload,20,BuyerSeller,NA,Medium,Depend,21,2.9035
buysell_within2,55146,1,2,taskload,20,BuyerSeller,NA,Medium,Efficient,1,1.924
buysell_within2,55146,1,2,taskload,20,BuyerSeller,NA,Medium,Mental,20,2.0793
buysell_within2,55146,1,2,taskload,20,BuyerSeller,NA,Medium,Physical,19,1.8376
buysell_within2,55146,1,2,taskload,20,BuyerSeller,NA,Medium,Frustration,21,2.3072
buysell_within2,55146,1,2,taskload,20,BuyerSeller,NA,Medium,Pleasure,1,1.8443
buysell_within2,55146,1,2,taskload,20,BuyerSeller,NA,Medium,Temporal,3,2.1372
buysell_within2,55146,1,2,taskload,20,BuyerSeller,NA,Medium,Performance,2,4.6172
buysell_within2,55146,1,2,taskload,20,BuyerSeller,NA,Medium,Meaning,3,1.6456
