experiment_name,id,gender,age,trial,condition,effort_level,rating,rt,belief_liking,belief_value
buysell_within2,54832,Female,20,4,Seller,Low,1,1.7215,More,No Difference
buysell_within2,54832,Female,20,5,Seller,High,1,3.0368,More,No Difference
buysell_within2,54832,Female,20,6,Seller,Medium,1.036838108,3.5543,More,No Difference
buysell_within2,54832,Female,20,7,Seller,High,1,3.2779,More,No Difference
buysell_within2,54832,Female,20,8,Seller,Medium,1,2.7382,More,No Difference
buysell_within2,54832,Female,20,9,Seller,Low,1,1.8694,More,No Difference
buysell_within2,54832,Female,20,10,Buyer,Medium,1,4.9544,More,No Difference
buysell_within2,54832,Female,20,11,Buyer,Low,1,1.241,More,No Difference
buysell_within2,54832,Female,20,12,Buyer,High,1,5.3267,More,No Difference
buysell_within2,54832,Female,20,13,Buyer,Medium,1.084011502,2.0447,More,No Difference
buysell_within2,54832,Female,20,14,Buyer,High,1.384928385,6.1743,More,No Difference
buysell_within2,54832,Female,20,15,Buyer,Low,1,2.0571,More,No Difference
buysell_within2,54832,Female,20,16,Buyer,High,1.106580946,2.5894,More,No Difference
buysell_within2,54832,Female,20,17,Buyer,Low,1,26.0288,More,No Difference
buysell_within2,54832,Female,20,18,Buyer,Medium,1,3.172,More,No Difference
buysell_within2,54837,Female,19,1,Seller,Low,1.94265873,5.8846,No Difference,More
buysell_within2,54837,Female,19,2,Seller,Medium,1.915454145,15.7207,No Difference,More
buysell_within2,54837,Female,19,3,Seller,High,3.524867725,2.7064,No Difference,More
buysell_within2,54837,Female,19,4,Seller,Low,1,2.3658,No Difference,More
buysell_within2,54837,Female,19,5,Seller,High,2.114991182,2.3863,No Difference,More
buysell_within2,54837,Female,19,6,Seller,Medium,3.033377425,1.8126,No Difference,More
buysell_within2,54837,Female,19,7,Seller,High,3.608575838,2.3802,No Difference,More
buysell_within2,54837,Female,19,8,Seller,Medium,2.996252205,4.1854,No Difference,More
buysell_within2,54837,Female,19,9,Seller,Low,1,2.7005,No Difference,More
buysell_within2,54837,Female,19,10,Buyer,Medium,1.787698413,5.2407,No Difference,More
buysell_within2,54837,Female,19,11,Buyer,Low,1.431613757,1.8489,No Difference,More
buysell_within2,54837,Female,19,12,Buyer,High,2.522597002,1.6173,No Difference,More
buysell_within2,54837,Female,19,13,Buyer,Medium,2.683840388,1.0621,No Difference,More
buysell_within2,54837,Female,19,14,Buyer,High,2.122045855,6.2768,No Difference,More
buysell_within2,54837,Female,19,15,Buyer,Low,1.579056437,2.0881,No Difference,More
buysell_within2,54837,Female,19,16,Buyer,High,1.693474427,7.9147,No Difference,More
buysell_within2,54837,Female,19,17,Buyer,Low,1,1.5229,No Difference,More
buysell_within2,54837,Female,19,18,Buyer,Medium,2.012081129,4.9862,No Difference,More
buysell_within2,54840,Female,20,1,Seller,Low,3.496804149,7.007,No Difference,No Difference
buysell_within2,54840,Female,20,2,Seller,Medium,2.977779788,31.1941,No Difference,No Difference
buysell_within2,54840,Female,20,3,Seller,High,3.702062229,4.5617,No Difference,No Difference
buysell_within2,54840,Female,20,4,Seller,Low,2.969910757,3.0271,No Difference,No Difference
buysell_within2,54840,Female,20,5,Seller,High,2.649632176,3.3972,No Difference,No Difference
buysell_within2,54840,Female,20,6,Seller,Medium,2.745055475,3.4787,No Difference,No Difference
buysell_within2,54840,Female,20,7,Seller,High,4.012391462,1.9376,No Difference,No Difference
buysell_within2,54840,Female,20,8,Seller,Medium,2.539706946,3.2779,No Difference,No Difference
buysell_within2,54840,Female,20,9,Seller,Low,4.425771828,0.9953,No Difference,No Difference
buysell_within2,54840,Female,20,10,Buyer,Medium,1.973830198,5.4275,No Difference,No Difference
buysell_within2,54840,Female,20,11,Buyer,Low,3.0131452,2.0971,No Difference,No Difference
buysell_within2,54840,Female,20,12,Buyer,High,2.669229378,4.2801,No Difference,No Difference
buysell_within2,54840,Female,20,13,Buyer,Medium,3.319615292,2.5787,No Difference,No Difference
buysell_within2,54840,Female,20,14,Buyer,High,3.406174626,1.7123,No Difference,No Difference
buysell_within2,54840,Female,20,15,Buyer,Low,3.323203087,2.6794,No Difference,No Difference
buysell_within2,54840,Female,20,16,Buyer,High,2.995206223,1.6467,No Difference,No Difference
buysell_within2,54840,Female,20,17,Buyer,Low,3.649963821,1.9616,No Difference,No Difference
buysell_within2,54840,Female,20,18,Buyer,Medium,4.152194887,3.428,No Difference,No Difference
buysell_within2,54843,Male,18,1,Buyer,Low,2.979166667,7.5326,No Difference,No Difference
buysell_within2,54843,Male,18,2,Buyer,Medium,2.041666667,10.9175,No Difference,No Difference
buysell_within2,54843,Male,18,3,Buyer,High,1,1.8779,No Difference,No Difference
buysell_within2,54843,Male,18,4,Buyer,Low,2.930555556,2.4001,No Difference,No Difference
buysell_within2,54843,Male,18,5,Buyer,High,1.520833333,3.5306,No Difference,No Difference
buysell_within2,54843,Male,18,6,Buyer,Medium,1.986111111,2.1498,No Difference,No Difference
buysell_within2,54843,Male,18,7,Buyer,High,1,1.9378,No Difference,No Difference
buysell_within2,54843,Male,18,8,Buyer,Medium,1.972222222,2.8172,No Difference,No Difference
buysell_within2,54843,Male,18,9,Buyer,Low,2.402777778,3.246,No Difference,No Difference
buysell_within2,54843,Male,18,10,Seller,Medium,1.951388889,7.4163,No Difference,No Difference
buysell_within2,54843,Male,18,11,Seller,Low,2.631944444,2.5315,No Difference,No Difference
buysell_within2,54843,Male,18,12,Seller,High,1,2.8185,No Difference,No Difference
buysell_within2,54843,Male,18,13,Seller,Medium,1.847222222,2.6349,No Difference,No Difference
buysell_within2,54843,Male,18,14,Seller,High,1.486111111,4.5707,No Difference,No Difference
buysell_within2,54843,Male,18,15,Seller,Low,1.770833333,4.0782,No Difference,No Difference
buysell_within2,54843,Male,18,16,Seller,High,2.152777778,4.233,No Difference,No Difference
buysell_within2,54843,Male,18,17,Seller,Low,2.013888889,2.5485,No Difference,No Difference
buysell_within2,54843,Male,18,18,Seller,Medium,1.569444444,6.4385,No Difference,No Difference
buysell_within2,54848,Female,18,1,Buyer,Low,3.265324074,27.161,More,More
buysell_within2,54848,Female,18,2,Buyer,Medium,1.252685185,6.2292,More,More
buysell_within2,54848,Female,18,3,Buyer,High,2.027199074,3.6275,More,More
buysell_within2,54848,Female,18,4,Buyer,Low,1.577314815,8.6772,More,More
buysell_within2,54848,Female,18,5,Buyer,High,1.206597222,2.6101,More,More
buysell_within2,54848,Female,18,6,Buyer,Medium,1.600416667,3.3273,More,More
buysell_within2,54848,Female,18,7,Buyer,High,1.455092593,3.2773,More,More
buysell_within2,54848,Female,18,8,Buyer,Medium,1.465555556,1.6441,More,More
buysell_within2,54848,Female,18,9,Buyer,Low,4.074537037,4.3281,More,More
buysell_within2,54848,Female,18,10,Seller,Medium,1.957361111,6.9611,More,More
buysell_within2,54848,Female,18,11,Seller,Low,2.000740741,2.6951,More,More
buysell_within2,54848,Female,18,12,Seller,High,1.963356481,10.1937,More,More
buysell_within2,54848,Female,18,13,Seller,Medium,1.990347222,1.2614,More,More
buysell_within2,54848,Female,18,14,Seller,High,1.953449074,3.3776,More,More
buysell_within2,54848,Female,18,15,Seller,Low,2.117638889,2.3277,More,More
buysell_within2,54848,Female,18,16,Seller,High,2.089907407,2.5957,More,More
buysell_within2,54848,Female,18,17,Seller,Low,2.510092593,4.2952,More,More
buysell_within2,54848,Female,18,18,Seller,Medium,2.308009259,3.9113,More,More
buysell_within2,54865,Male,23,1,Buyer,Low,1,6.248,Less,Less
buysell_within2,54865,Male,23,2,Buyer,Medium,1,5.326,Less,Less
buysell_within2,54865,Male,23,3,Buyer,High,3,3.574,Less,Less
buysell_within2,54865,Male,23,4,Buyer,Low,5,1.945,Less,Less
buysell_within2,54865,Male,23,5,Buyer,High,1,1.41,Less,Less
buysell_within2,54865,Male,23,6,Buyer,Medium,2.001058201,4.161,Less,Less
buysell_within2,54865,Male,23,7,Buyer,High,1,2.171,Less,Less
buysell_within2,54865,Male,23,8,Buyer,Medium,1,2.47,Less,Less
buysell_within2,54865,Male,23,9,Buyer,Low,5,1.441,Less,Less
buysell_within2,54865,Male,23,10,Seller,Medium,1,2.09,Less,Less
buysell_within2,54865,Male,23,11,Seller,Low,5,1.393,Less,Less
buysell_within2,54865,Male,23,12,Seller,High,1,1.173,Less,Less
buysell_within2,54865,Male,23,13,Seller,Medium,3.022574956,8.81,Less,Less
buysell_within2,54865,Male,23,14,Seller,High,3.982010582,3.691,Less,Less
buysell_within2,54865,Male,23,15,Seller,Low,3.050793651,2.877,Less,Less
buysell_within2,54865,Male,23,16,Seller,High,5,2.125,Less,Less
buysell_within2,54865,Male,23,17,Seller,Low,2.977425044,3.042,Less,Less
buysell_within2,54865,Male,23,18,Seller,Medium,4.975308642,3.208,Less,Less
buysell_within2,54878,Female,18,1,Buyer,Low,1,6.548,More,More
buysell_within2,54878,Female,18,2,Buyer,Medium,3.008531746,2.9637,More,More
buysell_within2,54878,Female,18,5,Buyer,High,4.06897096,0.9944,More,More
buysell_within2,54878,Female,18,6,Buyer,Medium,2.072443182,2.3917,More,More
buysell_within2,54878,Female,18,7,Buyer,High,3.383770743,1.8418,More,More
buysell_within2,54878,Female,18,8,Buyer,Medium,1.857345779,3.9495,More,More
buysell_within2,54878,Female,18,9,Buyer,Low,1.172799423,0.8291,More,More
buysell_within2,54878,Female,18,10,Seller,Medium,2.011656746,3.4449,More,More
buysell_within2,54878,Female,18,11,Seller,Low,1.712775072,1.5437,More,More
buysell_within2,54878,Female,18,12,Seller,High,3.149981962,4.0278,More,More
buysell_within2,54878,Female,18,13,Seller,Medium,3.420973124,4.0445,More,More
buysell_within2,54878,Female,18,14,Seller,High,3.368055556,1.301,More,More
buysell_within2,54878,Female,18,15,Seller,Low,2.421356421,1.7346,More,More
buysell_within2,54878,Female,18,16,Seller,High,4.651875902,1.4441,More,More
buysell_within2,54878,Female,18,17,Seller,Low,2.406430375,1.6553,More,More
buysell_within2,54878,Female,18,18,Seller,Medium,2.510506854,1.3217,More,More
buysell_within2,54920,Female,19,1,Buyer,Low,1,9.3945,No Difference,More
buysell_within2,54920,Female,19,2,Buyer,Medium,1,8.4205,No Difference,More
buysell_within2,54920,Female,19,3,Buyer,High,1,5.1356,No Difference,More
buysell_within2,54920,Female,19,4,Buyer,Low,1,2.4361,No Difference,More
buysell_within2,54920,Female,19,5,Buyer,High,1,2.6801,No Difference,More
buysell_within2,54920,Female,19,6,Buyer,Medium,1,1.8115,No Difference,More
buysell_within2,54920,Female,19,7,Buyer,High,1,6.7276,No Difference,More
buysell_within2,54920,Female,19,8,Buyer,Medium,1,9.5787,No Difference,More
buysell_within2,54920,Female,19,9,Buyer,Low,1.074259259,5.9145,No Difference,More
buysell_within2,54920,Female,19,10,Seller,Medium,1,16.9018,No Difference,More
buysell_within2,54920,Female,19,11,Seller,Low,1,5.5981,No Difference,More
buysell_within2,54920,Female,19,12,Seller,High,1,2.678,No Difference,More
buysell_within2,54920,Female,19,13,Seller,Medium,1,2.9697,No Difference,More
buysell_within2,54920,Female,19,14,Seller,High,1,2.3302,No Difference,More
buysell_within2,54920,Female,19,15,Seller,Low,1.48224537,4.9787,No Difference,More
buysell_within2,54920,Female,19,16,Seller,High,1,3.2468,No Difference,More
buysell_within2,54920,Female,19,17,Seller,Low,1,5.1125,No Difference,More
buysell_within2,54920,Female,19,18,Seller,Medium,1,7.0705,No Difference,More
buysell_within2,54947,Male,19,1,Seller,Low,1,6.6547,More,More
buysell_within2,54947,Male,19,2,Seller,Medium,1,5.8281,More,More
buysell_within2,54947,Male,19,3,Seller,High,2.028374094,3.5461,More,More
buysell_within2,54947,Male,19,4,Seller,Low,3.099116848,3.0948,More,More
buysell_within2,54947,Male,19,5,Seller,High,1.956929348,2.3787,More,More
buysell_within2,54947,Male,19,6,Seller,Medium,3.016032609,1.5622,More,More
buysell_within2,54947,Male,19,7,Seller,High,2.564719203,2.4972,More,More
buysell_within2,54947,Male,19,8,Seller,Medium,3.649637681,3.7619,More,More
buysell_within2,54947,Male,19,9,Seller,Low,3.113836051,1.8461,More,More
buysell_within2,54947,Male,19,10,Buyer,Medium,1,3.4273,More,More
buysell_within2,54947,Male,19,11,Buyer,Low,1,5.1306,More,More
buysell_within2,54947,Male,19,12,Buyer,High,1,3.5624,More,More
buysell_within2,54947,Male,19,13,Buyer,Medium,1,2.0955,More,More
buysell_within2,54947,Male,19,14,Buyer,High,1.945335145,7.7109,More,More
buysell_within2,54947,Male,19,15,Buyer,Low,3.069723732,2.2442,More,More
buysell_within2,54947,Male,19,16,Buyer,High,2.951268116,3.8957,More,More
buysell_within2,54947,Male,19,17,Buyer,Low,1,1.6291,More,More
buysell_within2,54947,Male,19,18,Buyer,Medium,1,1.3125,More,More
buysell_within2,54952,Female,19,1,Seller,Low,3.000226696,8.0985,Less,More
buysell_within2,54952,Female,19,2,Seller,Medium,4.029493108,2.3301,Less,More
buysell_within2,54952,Female,19,3,Seller,High,4.995738121,3.2583,Less,More
buysell_within2,54952,Female,19,4,Seller,Low,2.904130395,7.2699,Less,More
buysell_within2,54952,Female,19,5,Seller,High,3.994400617,15.6864,Less,More
buysell_within2,54952,Female,19,6,Seller,Medium,4.002380305,0.9602,Less,More
buysell_within2,54952,Female,19,7,Seller,High,4.967219804,1.01,Less,More
buysell_within2,54952,Female,19,8,Seller,Medium,2.925802503,2.3554,Less,More
buysell_within2,54952,Female,19,9,Seller,Low,3.020221255,2.9723,Less,More
buysell_within2,54952,Female,19,10,Buyer,Medium,3.889780559,1.9103,Less,More
buysell_within2,54952,Female,19,11,Buyer,Low,2.027543526,1.512,Less,More
buysell_within2,54952,Female,19,12,Buyer,High,4.987713094,3.1877,Less,More
buysell_within2,54952,Female,19,13,Buyer,Medium,4.074809576,2.0277,Less,More
buysell_within2,54952,Female,19,14,Buyer,High,4.978033188,1.5614,Less,More
buysell_within2,54952,Female,19,15,Buyer,Low,1.997279652,0.8623,Less,More
buysell_within2,54952,Female,19,16,Buyer,High,4.984335328,11.8367,Less,More
buysell_within2,54952,Female,19,17,Buyer,Low,2.98739572,3.1367,Less,More
buysell_within2,54952,Female,19,18,Buyer,Medium,4.183419478,2.261,Less,More
buysell_within2,54969,Female,20,1,Seller,Low,3.976689815,3.1534,Less,More
buysell_within2,54969,Female,20,2,Seller,Medium,4.942384259,1.9435,Less,More
buysell_within2,54969,Female,20,3,Seller,High,4.977222222,2.5781,Less,More
buysell_within2,54969,Female,20,4,Seller,Low,3.062893519,1.1457,Less,More
buysell_within2,54969,Female,20,5,Seller,High,4.950162037,2.1137,Less,More
buysell_within2,54969,Female,20,6,Seller,Medium,4.990555556,2.6117,Less,More
buysell_within2,54969,Female,20,7,Seller,High,4.950509259,1.5624,Less,More
buysell_within2,54969,Female,20,8,Seller,Medium,4.970112518,25.1189,Less,More
buysell_within2,54969,Female,20,9,Seller,Low,5,9.1941,Less,More
buysell_within2,54969,Female,20,10,Buyer,Medium,2.980962644,5.5286,Less,More
buysell_within2,54969,Female,20,11,Buyer,Low,1,5.2467,Less,More
buysell_within2,54969,Female,20,12,Buyer,High,2.550826149,4.4596,Less,More
buysell_within2,54969,Female,20,13,Buyer,Medium,1.066014984,4.6605,Less,More
buysell_within2,54969,Female,20,14,Buyer,High,2.093390805,1.4947,Less,More
buysell_within2,54969,Female,20,15,Buyer,Low,2.101857553,3.3129,Less,More
buysell_within2,54969,Female,20,16,Buyer,High,1.967236248,2.3952,Less,More
buysell_within2,54969,Female,20,17,Buyer,Low,2.042487685,1.6133,Less,More
buysell_within2,54969,Female,20,18,Buyer,Medium,1.892215722,1.6609,Less,More
buysell_within2,54972,Female,18,1,Seller,Low,1.041342593,4.983,More,More
buysell_within2,54972,Female,18,2,Seller,Medium,1.013773148,1.9698,More,More
buysell_within2,54972,Female,18,3,Seller,High,1,2.0458,More,More
buysell_within2,54972,Female,18,4,Seller,Low,5,1.2868,More,More
buysell_within2,54972,Female,18,5,Seller,High,1,6.1716,More,More
buysell_within2,54972,Female,18,6,Seller,Medium,1.993726852,1.9642,More,More
buysell_within2,54972,Female,18,7,Seller,High,1,1.4468,More,More
buysell_within2,54972,Female,18,8,Seller,Medium,2.483032407,2.2539,More,More
buysell_within2,54972,Female,18,9,Seller,Low,4.007199074,1.8696,More,More
buysell_within2,54972,Female,18,10,Buyer,Medium,3.999305556,3.6708,More,More
buysell_within2,54972,Female,18,11,Buyer,Low,1.480902778,2.2641,More,More
buysell_within2,54972,Female,18,12,Buyer,High,5,1.3033,More,More
buysell_within2,54972,Female,18,13,Buyer,Medium,5,1.0629,More,More
buysell_within2,54972,Female,18,14,Buyer,High,5,2.5525,More,More
buysell_within2,54972,Female,18,15,Buyer,Low,1.531388889,1.2186,More,More
buysell_within2,54972,Female,18,16,Buyer,High,3.996412037,3.3806,More,More
buysell_within2,54972,Female,18,17,Buyer,Low,1.001111111,0.9376,More,More
buysell_within2,54972,Female,18,18,Buyer,Medium,3.9771527780000002,4.6294,More,More
buysell_within2,54983,Female,20,1,Seller,Low,2.020833333,6.0307,No Difference,More
buysell_within2,54983,Female,20,2,Seller,Medium,4.979166667,5.5558,No Difference,More
buysell_within2,54983,Female,20,3,Seller,High,2.020833333,3.7543,No Difference,More
buysell_within2,54983,Female,20,5,Seller,High,1.006944444,2.6418,No Difference,More
buysell_within2,54983,Female,20,6,Seller,Medium,2.833333333,4.3021,No Difference,More
buysell_within2,54983,Female,20,7,Seller,High,2.923611111,12.9213,No Difference,More
buysell_within2,54983,Female,20,8,Seller,Medium,4,2.0528,No Difference,More
buysell_within2,54983,Female,20,9,Seller,Low,4.944444444,1.5048,No Difference,More
buysell_within2,54983,Female,20,10,Buyer,Medium,2,3.5506,No Difference,More
buysell_within2,54983,Female,20,11,Buyer,Low,3.020833333,2.502,No Difference,More
buysell_within2,54983,Female,20,12,Buyer,High,2.020833333,5.0543,No Difference,More
buysell_within2,54983,Female,20,13,Buyer,Medium,2.993055556,2.5944,No Difference,More
buysell_within2,54983,Female,20,14,Buyer,High,3.034722222,23.1856,No Difference,More
buysell_within2,54983,Female,20,15,Buyer,Low,2.979166667,2.5372,No Difference,More
buysell_within2,54983,Female,20,16,Buyer,High,2.972222222,0.7361,No Difference,More
buysell_within2,54983,Female,20,17,Buyer,Low,2.944444444,6.9139,No Difference,More
buysell_within2,54983,Female,20,18,Buyer,Medium,2.027777778,1.2545,No Difference,More
buysell_within2,54994,Female,18,1,Seller,Low,1.993242603,8.8763,More,More
buysell_within2,54994,Female,18,2,Seller,Medium,3.035449316,4.6118,More,More
buysell_within2,54994,Female,18,3,Seller,High,4.003212693,3.3937,More,More
buysell_within2,54994,Female,18,4,Seller,Low,1,2.7416,More,More
buysell_within2,54994,Female,18,5,Seller,High,3.999667664,2.6614,More,More
buysell_within2,54994,Female,18,6,Seller,Medium,2.060596206,2.8071,More,More
buysell_within2,54994,Female,18,7,Seller,High,3.971308406,3.2423,More,More
buysell_within2,54994,Female,18,8,Seller,Medium,2.493076435,5.7087,More,More
buysell_within2,54994,Female,18,9,Seller,Low,1,2.13,More,More
buysell_within2,54994,Female,18,10,Buyer,Medium,1.993242603,6.9484,More,More
buysell_within2,54994,Female,18,11,Buyer,Low,2.975185771,8.1576,More,More
buysell_within2,54994,Female,18,12,Buyer,High,1,50.2946,More,More
buysell_within2,54994,Female,18,13,Buyer,Medium,2.02514689,4.2068,More,More
buysell_within2,54994,Female,18,14,Buyer,High,1,3.2744,More,More
buysell_within2,54994,Female,18,15,Buyer,Low,5,1.7741,More,More
buysell_within2,54994,Female,18,16,Buyer,High,1.011299435,2.6767,More,More
buysell_within2,54994,Female,18,17,Buyer,Low,3.985488197,2.2635,More,More
buysell_within2,54994,Female,18,18,Buyer,Medium,1.968428049,1.857,More,More
buysell_within2,55007,Male,18,1,Seller,Low,3.987654321,9.2368,More,More
buysell_within2,55007,Male,18,2,Seller,Medium,3.197530864,7.7276,More,More
buysell_within2,55007,Male,18,3,Seller,High,4.298765432,3.0019,More,More
buysell_within2,55007,Male,18,4,Seller,Low,3.182716049,3.9279,More,More
buysell_within2,55007,Male,18,5,Seller,High,4.392592593,3.0772,More,More
buysell_within2,55007,Male,18,6,Seller,Medium,3.903703704,2.3421,More,More
buysell_within2,55007,Male,18,7,Seller,High,3.12345679,17.2184,More,More
buysell_within2,55007,Male,18,8,Seller,Medium,2.496296296,6.2515,More,More
buysell_within2,55007,Male,18,9,Seller,Low,2.50617284,3.8476,More,More
buysell_within2,55007,Male,18,10,Buyer,Medium,2.733333333,8.9609,More,More
buysell_within2,55007,Male,18,11,Buyer,Low,3.962962963,4.5988,More,More
buysell_within2,55007,Male,18,12,Buyer,High,4.185185185,10.9399,More,More
buysell_within2,55007,Male,18,13,Buyer,Medium,2.545679012,4.1716,More,More
buysell_within2,55007,Male,18,14,Buyer,High,3.538271605,10.3223,More,More
buysell_within2,55007,Male,18,15,Buyer,Low,1.182716049,0.781,More,More
buysell_within2,55007,Male,18,16,Buyer,High,4.29382716,3.7183,More,More
buysell_within2,55007,Male,18,17,Buyer,Low,1.335802469,1.3703,More,More
buysell_within2,55007,Male,18,18,Buyer,Medium,2.965432099,3.9278,More,More
buysell_within2,55009,Male,21,1,Seller,Low,1.952777778,4.1363,More,More
buysell_within2,55009,Male,21,2,Seller,Medium,3.025289352,1.1636,More,More
buysell_within2,55009,Male,21,3,Seller,High,3.922125772,1.8272,More,More
buysell_within2,55009,Male,21,4,Seller,Low,1.848186728,1.3694,More,More
buysell_within2,55009,Male,21,5,Seller,High,4.019695216,2.1101,More,More
buysell_within2,55009,Male,21,6,Seller,Medium,1.980459105,11.7454,More,More
buysell_within2,55009,Male,21,7,Seller,High,3.015258488,2.1423,More,More
buysell_within2,55009,Male,21,8,Seller,Medium,2.036631944,1.8159,More,More
buysell_within2,55009,Male,21,9,Seller,Low,1,2.6517,More,More
buysell_within2,55009,Male,21,10,Buyer,Medium,2.022106481,4.9409,More,More
buysell_within2,55009,Male,21,11,Buyer,Low,2.035146605,3.3478,More,More
buysell_within2,55009,Male,21,12,Buyer,High,4.019270833,1.8055,More,More
buysell_within2,55009,Male,21,13,Buyer,Medium,3.002006173,2.7442,More,More
buysell_within2,55009,Male,21,14,Buyer,High,4.049903549,0.8669,More,More
buysell_within2,55009,Male,21,15,Buyer,Low,1,2.3185,More,More
buysell_within2,55009,Male,21,16,Buyer,High,3.6984375,3.3757,More,More
buysell_within2,55009,Male,21,17,Buyer,Low,1,1.644,More,More
buysell_within2,55009,Male,21,18,Buyer,Medium,3.032021605,1.9581,More,More
buysell_within2,55012,Female,19,1,Seller,Low,3.496087963,6.8578,Less,More
buysell_within2,55012,Female,19,2,Seller,Medium,3.91875,4.3802,Less,More
buysell_within2,55012,Female,19,3,Seller,High,4.601851852,4.131,Less,More
buysell_within2,55012,Female,19,4,Seller,Low,4.691273148,18.2981,Less,More
buysell_within2,55012,Female,19,5,Seller,High,4.91525463,2.2465,Less,More
buysell_within2,55012,Female,19,6,Seller,Medium,4.121111111,2.3566,Less,More
buysell_within2,55012,Female,19,7,Seller,High,4.412939815,1.6637,Less,More
buysell_within2,55012,Female,19,8,Seller,Medium,3.246087963,2.2351,Less,More
buysell_within2,55012,Female,19,9,Seller,Low,3.632337963,3.4849,Less,More
buysell_within2,55012,Female,19,10,Buyer,Medium,3.2271527780000002,4.9433,Less,More
buysell_within2,55012,Female,19,11,Buyer,Low,1.979791667,1.9128,Less,More
buysell_within2,55012,Female,19,12,Buyer,High,4.65150463,85.5539,Less,More
buysell_within2,55012,Female,19,13,Buyer,Medium,3.19462963,4.0056,Less,More
buysell_within2,55012,Female,19,14,Buyer,High,3.128541667,43.3478,Less,More
buysell_within2,55012,Female,19,15,Buyer,Low,3.030625,2.1029,Less,More
buysell_within2,55012,Female,19,16,Buyer,High,3.754212963,4.0802,Less,More
buysell_within2,55012,Female,19,17,Buyer,Low,1.812314815,1.3532,Less,More
buysell_within2,55012,Female,19,18,Buyer,Medium,3.240393519,3.9871,Less,More
buysell_within2,55037,Female,20,1,Seller,Low,2.028691919,8.4874,No Difference,No Difference
buysell_within2,55037,Female,20,2,Seller,Medium,2.174033563,1.8962,No Difference,No Difference
buysell_within2,55037,Female,20,3,Seller,High,4.038662009,2.0853,No Difference,No Difference
buysell_within2,55037,Female,20,4,Seller,Low,2.943281484,4.79,No Difference,No Difference
buysell_within2,55037,Female,20,5,Seller,High,3.021269525,1.7334,No Difference,No Difference
buysell_within2,55037,Female,20,6,Seller,Medium,3.024814554,1.4844,No Difference,No Difference
buysell_within2,55037,Female,20,7,Seller,High,2.404453307,4.584,No Difference,No Difference
buysell_within2,55037,Female,20,8,Seller,Medium,1.447324693,1.5876,No Difference,No Difference
buysell_within2,55037,Female,20,9,Seller,Low,2.049961444,2.8984,No Difference,No Difference
buysell_within2,55037,Female,20,10,Buyer,Medium,1,3.0015,No Difference,No Difference
buysell_within2,55037,Female,20,11,Buyer,Low,3.053173812,1.6998,No Difference,No Difference
buysell_within2,55037,Female,20,12,Buyer,High,3.028359583,1.8575,No Difference,No Difference
buysell_within2,55037,Female,20,13,Buyer,Medium,1.475684113,6.9347,No Difference,No Difference
buysell_within2,55037,Female,20,14,Buyer,High,3.166611494,5.6629,No Difference,No Difference
buysell_within2,55037,Female,20,15,Buyer,Low,1,2.8087,No Difference,No Difference
buysell_within2,55037,Female,20,16,Buyer,High,1.897529742,9.6197,No Difference,No Difference
buysell_within2,55037,Female,20,17,Buyer,Low,1.723828514,2.7519,No Difference,No Difference
buysell_within2,55037,Female,20,18,Buyer,Medium,2.308740445,2.0835,No Difference,No Difference
buysell_within2,55063,Female,18,1,Buyer,Low,2.62546875,10.9049,More,More
buysell_within2,55063,Female,18,2,Buyer,Medium,2.01421875,9.4261,More,More
buysell_within2,55063,Female,18,3,Buyer,High,2.70109375,5.8624,More,More
buysell_within2,55063,Female,18,4,Buyer,Low,2.82390625,7.3812,More,More
buysell_within2,55063,Female,18,5,Buyer,High,3.267317708,3.8491,More,More
buysell_within2,55063,Female,18,6,Buyer,Medium,3.639869792,3.3781,More,More
buysell_within2,55063,Female,18,7,Buyer,High,3.565598958,2.5961,More,More
buysell_within2,55063,Female,18,8,Buyer,Medium,4.183776042,4.0136,More,More
buysell_within2,55063,Female,18,9,Buyer,Low,2.981822917,3.5943,More,More
buysell_within2,55063,Female,18,10,Seller,Medium,4.454583333,4.7159,More,More
buysell_within2,55063,Female,18,11,Seller,Low,3.700416667,4.082,More,More
buysell_within2,55063,Female,18,12,Seller,High,3.619166667,3.4021,More,More
buysell_within2,55063,Female,18,13,Seller,Medium,3.829661458,2.4431,More,More
buysell_within2,55063,Female,18,14,Seller,High,4.5334375,2.5617,More,More
buysell_within2,55063,Female,18,15,Seller,Low,4.605442708,2.8116,More,More
buysell_within2,55063,Female,18,16,Seller,High,2.401614583,3.6291,More,More
buysell_within2,55063,Female,18,17,Seller,Low,4.445130208,2.2968,More,More
buysell_within2,55063,Female,18,18,Seller,Medium,3.234661458,4.7335,More,More
buysell_within2,55074,Female,24,1,Seller,Low,2.980247215,7.5793,No Difference,No Difference
buysell_within2,55074,Female,24,2,Seller,Medium,1.9827162,3.9225,No Difference,No Difference
buysell_within2,55074,Female,24,3,Seller,High,3,2.7202,No Difference,No Difference
buysell_within2,55074,Female,24,4,Seller,Low,1.795061804,1.9707,No Difference,No Difference
buysell_within2,55074,Female,24,5,Seller,High,2.980247215,6.2682,No Difference,No Difference
buysell_within2,55074,Female,24,6,Seller,Medium,1.972839582,5.9853,No Difference,No Difference
buysell_within2,55074,Female,24,8,Seller,Medium,1.903703704,7.552,No Difference,No Difference
buysell_within2,55074,Female,24,9,Seller,Low,1.72098773,3.6187,No Difference,No Difference
buysell_within2,55074,Female,24,10,Buyer,Medium,1.237037037,7.006,No Difference,No Difference
