experiment_name,id,effort_level,component,rating,rt,profile,score_diff,score_weighted,score_slope
ratingclicks_within,52765,Medium,Effort,10,2.5937,Mixed,0,0,-1.5700924586837757e-15
ratingclicks_within,52765,Medium,Temporal,11,5.7537,Mixed,0,0,-1.5700924586837757e-15
ratingclicks_within,52765,Medium,Performance,7,4.8859,Mixed,0,0,-1.5700924586837757e-15
ratingclicks_within,52765,High,Frustration,8,13.3275,Mixed,0,0,-1.5700924586837757e-15
ratingclicks_within,52765,High,Meaning,11,17.4944,Mixed,0,0,-1.5700924586837757e-15
ratingclicks_within,52765,High,Performance,5,54.1946,Mixed,0,0,-1.5700924586837757e-15
ratingclicks_within,52765,High,Effort,6,3.0342,Mixed,0,0,-1.5700924586837757e-15
ratingclicks_within,52765,High,Efficient,11,1.7777,Mixed,0,0,-1.5700924586837757e-15
ratingclicks_within,52765,High,Physical,11,7.0355,Mixed,0,0,-1.5700924586837757e-15
ratingclicks_within,52765,High,Pleasure,7,6.3896,Mixed,0,0,-1.5700924586837757e-15
ratingclicks_within,52765,High,Mental,11,1.551,Mixed,0,0,-1.5700924586837757e-15
ratingclicks_within,52765,High,Temporal,11,1.4214,Mixed,0,0,-1.5700924586837757e-15
ratingclicks_within,52765,High,Depend,10,1.5842,Mixed,0,0,-1.5700924586837757e-15
ratingclicks_within,52789,Low,Meaning,1,2.9307,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Low,Performance,11,3.5987,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Low,Pleasure,1,2.8707,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Low,Temporal,5,9.1229,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Low,Frustration,19,2.6612,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Low,Effort,7,8.9301,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Low,Mental,12,4.3626,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Low,Physical,11,1.6701,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Low,Efficient,2,8.6981,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Low,Depend,8,3.8733,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Medium,Meaning,1,4.8034,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Medium,Physical,5,2.4457,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Medium,Efficient,8,2.4113,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Medium,Temporal,4,4.047,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Medium,Depend,16,3.1899,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Medium,Frustration,18,1.9291,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Medium,Mental,9,1.4821,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Medium,Pleasure,3,2.4794,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Medium,Effort,9,1.8046,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,Medium,Performance,10,2.0702,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,High,Pleasure,1,1.605,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,High,Performance,9,1.7959,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,High,Effort,9,1.7143,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,High,Efficient,7,1.8878,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,High,Physical,9,1.1529,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,High,Meaning,1,1.7312,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,High,Temporal,4,1.1302,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,High,Frustration,18,1.9063,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,High,Depend,13,2.4368,Increasing,2,1,0.9999999999999993
ratingclicks_within,52789,High,Mental,8,1.6211,Increasing,2,1,0.9999999999999993
ratingclicks_within,52929,Low,Effort,3,4.3045,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Low,Physical,3,2.5242,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Low,Pleasure,3,5.5114,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Low,Efficient,4,2.6428,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Low,Performance,9,3.1613,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Low,Depend,17,5.7227,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Low,Mental,14,2.125,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Low,Temporal,11,4.0792,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Low,Frustration,17,9.5091,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Low,Meaning,2,17.4731,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Medium,Effort,18,6.8379,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Medium,Mental,10,3.7392,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Medium,Pleasure,3,2.7246,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Medium,Depend,18,3.6556,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Medium,Temporal,13,1.0276,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Medium,Meaning,1,2.1431,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Medium,Efficient,14,2.3299,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Medium,Physical,10,0.9445,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Medium,Frustration,8,0.5124,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,Medium,Performance,10,0.4637,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,High,Meaning,1,1.9605,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,High,Performance,3,2.6956,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,High,Temporal,11,1.4406,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,High,Pleasure,2,2.9562,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,High,Efficient,11,0.7243,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,High,Physical,10,0.1444,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,High,Frustration,11,0.2608,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,High,Depend,11,0.3445,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,High,Effort,14,0.1924,Mixed,11,5.5,5.499999999999999
ratingclicks_within,52929,High,Mental,9,0.3611,Mixed,11,5.5,5.499999999999999
ratingclicks_within,53027,Low,Physical,12,1.1463,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Low,Meaning,13,1.3175,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Low,Depend,10,1.6978,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Low,Effort,10,0.9963,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Low,Frustration,11,0.86240000000000006,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Low,Temporal,14,0.9961,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Low,Mental,12,0.7794,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Low,Performance,8,0.9179,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Low,Pleasure,9,1.0017,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Low,Efficient,10,9.0464,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Medium,Frustration,12,7.1622,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Medium,Temporal,13,2.5137,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Medium,Meaning,13,8.8804,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Medium,Pleasure,13,3.1022,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Medium,Depend,14,0.6133,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Medium,Effort,13,0.4611,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Medium,Mental,13,0.3864,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Medium,Physical,15,1.0624,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Medium,Efficient,14,0.4468,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,Medium,Performance,13,0.9299,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,High,Temporal,14,3.6668,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,High,Pleasure,15,1.1792,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,High,Mental,16,1.1302,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,High,Physical,14,0.5134,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,High,Meaning,13,0.365,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,High,Performance,12,0.4971,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,High,Frustration,14,0.2797,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,High,Effort,15,0.3652,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,High,Depend,13,0.6305,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53027,High,Efficient,14,0.9473,Increasing,5,2.5,2.4999999999999973
ratingclicks_within,53125,Low,Physical,21,2.3827,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Low,Pleasure,1,2.083,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Low,Frustration,21,2.5307,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Low,Mental,21,1.0342,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Low,Temporal,21,1.1481,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Low,Effort,20,1.1636,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Low,Efficient,21,1.0135,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Low,Depend,20,1.0464,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Low,Performance,9,2.2636,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Low,Meaning,2,1.7055,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Medium,Mental,18,1.3809,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Medium,Efficient,18,0.4339,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Medium,Pleasure,14,0.2279,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Medium,Effort,12,0.4311,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Medium,Physical,12,0.3647,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Medium,Performance,13,0.4,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Medium,Frustration,12,0.4611,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Medium,Meaning,11,0.6001,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Medium,Depend,12,0.5343,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,Medium,Temporal,13,0.2757,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,High,Meaning,11,0.6138,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,High,Physical,11,0.3503,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,High,Performance,11,0.2303,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,High,Pleasure,10,0.9815,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,High,Efficient,11,0.384,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,High,Frustration,11,0.4635,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,High,Effort,11,0.1972,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,High,Depend,11,0.3979,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,High,Temporal,11,0.8308,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53125,High,Mental,9,0.9641,Decreasing,-9,-4.5,-4.500000000000004
ratingclicks_within,53170,Low,Efficient,17,6.6278,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Low,Meaning,5,5.0332,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Low,Effort,5,4.6841,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Low,Physical,6,3.4707,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Low,Mental,1,2.6858,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Low,Performance,1,2.9449,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Low,Depend,8,10.5453,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Low,Frustration,5,3.0299,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Low,Pleasure,15,4.1174,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Low,Temporal,8,5.6185,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Medium,Frustration,6,3.9678,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Medium,Meaning,3,1.5348,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Medium,Depend,5,2.7954,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Medium,Efficient,9,3.9807,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Medium,Effort,10,2.6436,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Medium,Pleasure,14,2.5282,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Medium,Performance,1,3.0866,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Medium,Mental,4,1.6606,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Medium,Physical,7,3.1947,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,Medium,Temporal,12,9.8026,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,High,Performance,1,3.4783,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,High,Temporal,11,4.5379,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,High,Depend,11,8.753,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,High,Effort,20,3.6054,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,High,Physical,19,3.1962,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,High,Mental,16,1.8021,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,High,Meaning,4,1.6969,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,High,Efficient,4,2.3692,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,High,Frustration,18,1.8287,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53170,High,Pleasure,11,3.0023,Increasing,15,7.5,7.500000000000001
ratingclicks_within,53187,Low,Frustration,11,7.553,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Low,Mental,1,3.241,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Low,Temporal,1,8.695,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Low,Physical,1,2.258,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Low,Efficient,1,3.35,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Low,Depend,10,4.509,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Low,Performance,4,4.718,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Low,Meaning,8,3.582,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Low,Effort,4,6.56,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Low,Pleasure,11,2.741,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Medium,Pleasure,9,5.718,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Medium,Frustration,11,3.524,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Medium,Physical,2,2.524,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Medium,Performance,2,2.766,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Medium,Efficient,6,3.708,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Medium,Depend,9,2.632,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Medium,Meaning,7,2.436,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Medium,Effort,4,3.851,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Medium,Mental,2,1.207,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,Medium,Temporal,3,1.423,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,High,Efficient,3,2.006,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,High,Mental,2,1.216,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,High,Depend,8,2.074,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,High,Frustration,11,3.016,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,High,Meaning,6,1.45,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,High,Effort,5,2.775,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,High,Pleasure,7,4.158,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,High,Temporal,7,1.566,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,High,Performance,3,1.516,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53187,High,Physical,2,1.582,Increasing,1,0.5,0.49999999999999967
ratingclicks_within,53335,Low,Performance,8,4.1403,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Low,Mental,6,2.9276,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Low,Physical,18,1.6364,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Low,Meaning,2,2.086,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Low,Effort,14,5.2705,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Low,Frustration,21,1.7172,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Low,Pleasure,1,3.4702,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Low,Temporal,4,4.1742,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Low,Efficient,1,2.1549,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Low,Depend,10,7.5419,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Medium,Pleasure,1,3.3716,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Medium,Mental,1,1.736,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Medium,Temporal,10,1.9506,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Medium,Depend,1,4.1887,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Medium,Performance,6,3.5389,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Medium,Frustration,17,1.8873,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Medium,Meaning,1,1.8725,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Medium,Physical,12,2.0218,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Medium,Efficient,1,2.8704,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,Medium,Effort,12,2.8021,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,High,Efficient,1,1.6211,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,High,Effort,15,1.6672,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,High,Performance,7,2.9218,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,High,Physical,15,1.3609,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,High,Meaning,1,2.6402,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,High,Depend,1,3.5163,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,High,Pleasure,1,3.0084,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,High,Temporal,1,2.0333,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,High,Mental,1,1.6928,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53335,High,Frustration,21,1.9521,Mixed,1,0.5,0.4999999999999989
ratingclicks_within,53396,Low,Effort,3,4.643,Increasing,8,4,4
ratingclicks_within,53396,Low,Meaning,16,2.391,Increasing,8,4,4
ratingclicks_within,53396,Low,Pleasure,20,1.627,Increasing,8,4,4
ratingclicks_within,53396,Low,Mental,3,2.603,Increasing,8,4,4
ratingclicks_within,53396,Low,Performance,18,1.618,Increasing,8,4,4
ratingclicks_within,53396,Low,Temporal,5,2.59,Increasing,8,4,4
ratingclicks_within,53396,Low,Efficient,16,2.44,Increasing,8,4,4
ratingclicks_within,53396,Low,Physical,3,1.726,Increasing,8,4,4
ratingclicks_within,53396,Low,Frustration,4,2.045,Increasing,8,4,4
ratingclicks_within,53396,Low,Depend,13,5.351,Increasing,8,4,4
ratingclicks_within,53396,Medium,Mental,11,5.095,Increasing,8,4,4
ratingclicks_within,53396,Medium,Efficient,9,2.38,Increasing,8,4,4
ratingclicks_within,53396,Medium,Depend,13,2.713,Increasing,8,4,4
ratingclicks_within,53396,Medium,Performance,9,2.473,Increasing,8,4,4
ratingclicks_within,53396,Medium,Temporal,10,1.44,Increasing,8,4,4
ratingclicks_within,53396,Medium,Pleasure,9,2.608,Increasing,8,4,4
ratingclicks_within,53396,Medium,Physical,8,2.146,Increasing,8,4,4
ratingclicks_within,53396,Medium,Frustration,9,2.16,Increasing,8,4,4
ratingclicks_within,53396,Medium,Effort,7,1.918,Increasing,8,4,4
ratingclicks_within,53396,Medium,Meaning,12,1.981,Increasing,8,4,4
ratingclicks_within,53396,High,Performance,7,3.631,Increasing,8,4,4
ratingclicks_within,53396,High,Physical,12,1.945,Increasing,8,4,4
ratingclicks_within,53396,High,Mental,13,2.006,Increasing,8,4,4
ratingclicks_within,53396,High,Efficient,9,1.817,Increasing,8,4,4
ratingclicks_within,53396,High,Effort,11,1.753,Increasing,8,4,4
ratingclicks_within,53396,High,Pleasure,7,1.532,Increasing,8,4,4
ratingclicks_within,53396,High,Frustration,13,2.059,Increasing,8,4,4
ratingclicks_within,53396,High,Temporal,11,1.381,Increasing,8,4,4
ratingclicks_within,53396,High,Meaning,7,1.658,Increasing,8,4,4
ratingclicks_within,53396,High,Depend,13,2.13,Increasing,8,4,4
ratingclicks_within,53441,Low,Effort,15,7.4337,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Low,Temporal,8,4.602,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Low,Physical,13,4.0255,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Low,Frustration,11,3.6774,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Low,Pleasure,16,6.9372,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Low,Efficient,11,7.0553,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Low,Meaning,1,3.702,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Low,Depend,18,7.8901,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Low,Mental,11,2.5874,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Low,Performance,1,7.0432,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Medium,Physical,19,1.8043,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Medium,Frustration,20,2.0705,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Medium,Effort,20,3.2374,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Medium,Efficient,3,2.7038,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Medium,Performance,1,1.6949,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Medium,Pleasure,11,7.4949,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Medium,Mental,3,2.4727,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Medium,Temporal,2,2.6059,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Medium,Depend,20,4.4105,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,Medium,Meaning,1,3.2058,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,High,Depend,20,4.6365,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,High,Frustration,20,3.7255,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,High,Pleasure,17,4.1752,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,High,Temporal,1,1.9035,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,High,Performance,1,2.353,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,High,Mental,4,3.2782,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,High,Effort,19,6.1519,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,High,Efficient,4,5.9237,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,High,Meaning,1,1.8704,Mixed,4,2,1.999999999999997
ratingclicks_within,53441,High,Physical,20,4.645,Mixed,4,2,1.999999999999997
ratingclicks_within,53446,Low,Mental,3,20.199,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Low,Meaning,7,6.245,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Low,Depend,4,6.133,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Low,Physical,7,4.022,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Low,Performance,1,5.098,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Low,Efficient,13,3.688,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Low,Temporal,8,7.727,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Low,Frustration,8,5,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Low,Pleasure,8,4.158,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Low,Effort,7,4.358,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Medium,Temporal,7,5.001,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Medium,Physical,5,3.299,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Medium,Depend,6,4.638,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Medium,Effort,4,3.473,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Medium,Pleasure,17,2.437,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Medium,Performance,1,5.977,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Medium,Mental,5,3.741,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Medium,Meaning,8,2.493,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Medium,Efficient,5,2.173,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,Medium,Frustration,9,5.004,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,High,Efficient,15,5.297,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,High,Performance,14,3.274,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,High,Pleasure,1,3.024,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,High,Mental,18,2.643,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,High,Frustration,21,2.019,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,High,Meaning,1,1.691,Mixed,13,6.5,6.500000000000001
ratingclicks_within,53446,High,Physical,15,6.041,Mixed,13,6.5,6.500000000000001
