experiment_name,experiment_id,id,condition,trial,effort_level,effort_steps,effort_ans,steps_correct,scale_type,rating,rt,gender,age,nasa_tlx
effortobserve,2349,41029,Value,16,High,270,270,1,Value,4.067552083,0.8226,Female,20,99
effortobserve,2349,41029,Value,17,Low,30,30,1,Value,1.224635417,1.8404,Female,20,99
effortobserve,2349,41029,Value,18,Medium,100,30,0,Value,2.0334375,2.4666,Female,20,99
effortobserve,2349,41051,Liking,1,Low,30,30,1,Liking,3.010949074,5.1804,Male,19,359
effortobserve,2349,41051,Liking,2,Medium,100,100,1,Liking,4.064421296,3.1722,Male,19,359
effortobserve,2349,41051,Liking,3,High,270,270,1,Liking,3.965601852,1.2394,Male,19,359
effortobserve,2349,41051,Liking,4,Low,30,30,1,Liking,2.018703704,1.894,Male,19,359
effortobserve,2349,41051,Liking,5,High,270,270,1,Liking,3.994421296,1.2034,Male,19,359
effortobserve,2349,41051,Liking,6,Medium,100,100,1,Liking,3.980972222,1.2931,Male,19,359
effortobserve,2349,41051,Liking,7,High,270,270,1,Liking,2.987361111,0.8721,Male,19,359
effortobserve,2349,41051,Liking,8,Medium,100,100,1,Liking,4.044768519,1.588,Male,19,359
effortobserve,2349,41051,Liking,9,Low,30,30,1,Liking,3.081597222,1.447,Male,19,359
effortobserve,2349,41051,Liking,10,Medium,100,100,1,Liking,1.274282407,0.9691,Male,19,359
effortobserve,2349,41051,Liking,11,Low,30,30,1,Liking,3.00337963,1.4577,Male,19,359
effortobserve,2349,41051,Liking,12,High,270,270,1,Liking,1.972615741,1.306,Male,19,359
effortobserve,2349,41051,Liking,13,Medium,100,100,1,Liking,3.063634259,1.426,Male,19,359
effortobserve,2349,41051,Liking,14,High,270,270,1,Liking,3.076689815,5.7342,Male,19,359
effortobserve,2349,41051,Liking,15,Low,30,30,1,Liking,3.522013889,1.6888,Male,19,359
effortobserve,2349,41051,Liking,16,High,270,270,1,Liking,1.454421296,1.0582,Male,19,359
effortobserve,2349,41051,Liking,17,Low,30,30,1,Liking,3.724050926,1.6861,Male,19,359
effortobserve,2349,41051,Liking,18,Medium,100,100,1,Liking,3.961481481,1.7928,Male,19,359
effortobserve,2349,41490,Value,1,Low,30,30,1,Value,1.004497354,8.2986,Female,19,104
effortobserve,2349,41490,Value,2,Medium,100,100,1,Value,2.025132275,1.3416,Female,19,104
effortobserve,2349,41490,Value,3,High,270,270,1,Value,2.069532628,2.6685,Female,19,104
effortobserve,2349,41490,Value,4,Low,30,30,1,Value,1.017063492,4.017,Female,19,104
effortobserve,2349,41490,Value,5,High,270,270,1,Value,1.980246914,0.8798,Female,19,104
effortobserve,2349,41490,Value,6,Medium,100,100,1,Value,2.977226631,1.3829,Female,19,104
effortobserve,2349,41490,Value,7,High,270,270,1,Value,1.907495591,0.6359,Female,19,104
effortobserve,2349,41490,Value,8,Medium,100,100,1,Value,1.83452381,3.8859,Female,19,104
effortobserve,2349,41490,Value,9,Low,30,30,1,Value,1.351300705,1.1438,Female,19,104
effortobserve,2349,41490,Value,10,Medium,100,100,1,Value,1.162676367,0.8167,Female,19,104
effortobserve,2349,41490,Value,11,Low,30,30,1,Value,1.05063933,1.1874,Female,19,104
effortobserve,2349,41490,Value,12,High,270,270,1,Value,2.001212522,0.8886,Female,19,104
effortobserve,2349,41490,Value,13,Medium,100,100,1,Value,2.220723104,0.6933,Female,19,104
effortobserve,2349,41490,Value,14,High,270,270,1,Value,1.081657848,0.7781,Female,19,104
effortobserve,2349,41490,Value,15,Low,30,30,1,Value,1.473567019,0.5856,Female,19,104
effortobserve,2349,41490,Value,16,High,270,270,1,Value,1.479585538,0.7683,Female,19,104
effortobserve,2349,41490,Value,17,Low,30,30,1,Value,1.827513228,0.7203,Female,19,104
effortobserve,2349,41490,Value,18,Medium,100,100,1,Value,2.075132275,0.6035,Female,19,104
effortobserve,2349,41534,Liking,1,Low,30,30,1,Liking,2.972060185,3.8959,Male,19,94
effortobserve,2349,41534,Liking,2,Medium,100,100,1,Liking,2.985763889,1.7513,Male,19,94
effortobserve,2349,41534,Liking,3,High,270,270,1,Liking,2.097986111,1.0221,Male,19,94
effortobserve,2349,41534,Liking,4,Low,30,30,1,Liking,2.977430556,0.7207,Male,19,94
effortobserve,2349,41534,Liking,5,High,270,270,1,Liking,3.659606481,1.2545,Male,19,94
effortobserve,2349,41534,Liking,6,Medium,100,100,1,Liking,3.007546296,0.6028,Male,19,94
effortobserve,2349,41534,Liking,7,High,270,270,1,Liking,3.032916667,1.6839,Male,19,94
effortobserve,2349,41534,Liking,8,Medium,100,100,1,Liking,3.071944444,0.7049,Male,19,94
effortobserve,2349,41534,Liking,9,Low,30,30,1,Liking,3.035324074,0.8051,Male,19,94
effortobserve,2349,41534,Liking,10,Medium,100,100,1,Liking,2.956041667,0.6873,Male,19,94
effortobserve,2349,41534,Liking,11,Low,30,30,1,Liking,2.858564815,0.9698,Male,19,94
effortobserve,2349,41534,Liking,12,High,270,270,1,Liking,3.079930556,1.7045,Male,19,94
effortobserve,2349,41534,Liking,13,Medium,100,100,1,Liking,2.953611111,1.554,Male,19,94
effortobserve,2349,41534,Liking,14,High,270,30,0,Liking,3.046064815,0.8023,Male,19,94
effortobserve,2349,41534,Liking,15,Low,30,30,1,Liking,3.0396527780000002,1.0683,Male,19,94
effortobserve,2349,41534,Liking,16,High,270,270,1,Liking,2.956412037,0.9871,Male,19,94
effortobserve,2349,41534,Liking,17,Low,30,30,1,Liking,3.020347222,0.837,Male,19,94
effortobserve,2349,41534,Liking,18,Medium,100,100,1,Liking,3.045625,0.4703,Male,19,94
effortobserve,2349,41591,Value,1,Low,30,30,1,Value,2.986597222,4.7777,Female,21,114
effortobserve,2349,41591,Value,2,Medium,100,100,1,Value,3.996273148,3.3681,Female,21,114
effortobserve,2349,41591,Value,3,High,270,270,1,Value,3.979027778,2.1195,Female,21,114
effortobserve,2349,41591,Value,4,Low,30,30,1,Value,1.035972222,2.1216,Female,21,114
effortobserve,2349,41591,Value,5,High,270,270,1,Value,3.995162037,4.6993,Female,21,114
effortobserve,2349,41591,Value,6,Medium,100,100,1,Value,1.945625,6.4503,Female,21,114
effortobserve,2349,41591,Value,7,High,270,270,1,Value,1.959699074,13.4698,Female,21,114
effortobserve,2349,41591,Value,8,Medium,100,100,1,Value,2.004328704,2.2535,Female,21,114
effortobserve,2349,41591,Value,9,Low,30,30,1,Value,2.021388889,1.8027,Female,21,114
effortobserve,2349,41591,Value,10,Medium,100,100,1,Value,2.007361111,3.6003,Female,21,114
effortobserve,2349,41591,Value,11,Low,30,30,1,Value,1.036736111,2.6337,Female,21,114
effortobserve,2349,41591,Value,12,High,270,270,1,Value,1.997314815,1.4048,Female,21,114
effortobserve,2349,41591,Value,13,Medium,100,100,1,Value,1.986736111,2.0882,Female,21,114
effortobserve,2349,41591,Value,14,High,270,100,0,Value,2.9625,0.9866,Female,21,114
effortobserve,2349,41591,Value,15,Low,30,30,1,Value,2.029282407,12.1509,Female,21,114
effortobserve,2349,41591,Value,16,High,270,30,0,Value,1.019351852,1.518,Female,21,114
effortobserve,2349,41591,Value,17,Low,30,30,1,Value,4.008726852,2.3376,Female,21,114
effortobserve,2349,41591,Value,18,Medium,100,100,1,Value,2.945671296,1.6853,Female,21,114
effortobserve,2349,41624,Liking,1,Low,30,30,1,Liking,3.008,6.0855,Female,18,20
effortobserve,2349,41624,Liking,2,Medium,100,100,1,Liking,1,6.7461,Female,18,20
effortobserve,2349,41624,Liking,3,High,270,270,1,Liking,3.994666667,2.7718,Female,18,20
effortobserve,2349,41624,Liking,4,Low,30,30,1,Liking,3.002666667,2.1569,Female,18,20
effortobserve,2349,41624,Liking,5,High,270,270,1,Liking,2.005333333,7.7189,Female,18,20
effortobserve,2349,41624,Liking,6,Medium,100,100,1,Liking,1.042666667,2.5865,Female,18,20
effortobserve,2349,41624,Liking,7,High,270,270,1,Liking,1.906666667,6.8261,Female,18,20
effortobserve,2349,41624,Liking,8,Medium,100,100,1,Liking,1.621333333,1.8434,Female,18,20
effortobserve,2349,41624,Liking,9,Low,30,30,1,Liking,1.845333333,1.4372,Female,18,20
effortobserve,2349,41624,Liking,10,Medium,100,100,1,Liking,2.410666667,1.3203,Female,18,20
effortobserve,2349,41624,Liking,11,Low,30,30,1,Liking,1.816,1.9102,Female,18,20
effortobserve,2349,41624,Liking,12,High,270,270,1,Liking,2.048,2.0711,Female,18,20
effortobserve,2349,41624,Liking,13,Medium,100,100,1,Liking,3.045333333,1.2609,Female,18,20
effortobserve,2349,41624,Liking,14,High,270,270,1,Liking,2.074666667,1.8418,Female,18,20
effortobserve,2349,41624,Liking,15,Low,30,30,1,Liking,1.472,2.4698,Female,18,20
effortobserve,2349,41624,Liking,16,High,270,270,1,Liking,2.976,1.8392,Female,18,20
effortobserve,2349,41624,Liking,17,Low,30,30,1,Liking,1.506666667,2.1462,Female,18,20
effortobserve,2349,41624,Liking,18,Medium,100,100,1,Liking,1.96,1.4549,Female,18,20
effortobserve,2349,41634,Value,1,Low,30,30,1,Value,2.99753109,5.6322,Female,19,297
effortobserve,2349,41634,Value,2,Medium,100,100,1,Value,4.990123607,2.2937,Female,19,297
effortobserve,2349,41634,Value,3,High,270,270,1,Value,4.958025143,1.0596,Female,19,297
effortobserve,2349,41634,Value,4,Low,30,30,1,Value,2.019753162,1.7944,Female,19,297
effortobserve,2349,41634,Value,5,High,270,270,1,Value,2.209876543,2.1121,Female,19,297
effortobserve,2349,41634,Value,6,Medium,100,100,1,Value,4.032098841,1.2311,Female,19,297
effortobserve,2349,41634,Value,7,High,270,270,1,Value,4.244444671,0.9276,Female,19,297
effortobserve,2349,41634,Value,8,Medium,100,100,1,Value,2.353086495,1.7294,Female,19,297
effortobserve,2349,41634,Value,9,Low,30,30,1,Value,3.197530864,1.5787,Female,19,297
effortobserve,2349,41634,Value,10,Medium,100,100,1,Value,3.938271605,1.4644,Female,19,297
effortobserve,2349,41634,Value,11,Low,30,30,1,Value,2.25679035,0.7571,Female,19,297
effortobserve,2349,41634,Value,12,High,270,270,1,Value,3.66172847,1.4587,Female,19,297
effortobserve,2349,41634,Value,13,Medium,100,100,1,Value,3.669135953,1.2148,Female,19,297
effortobserve,2349,41634,Value,14,High,270,270,1,Value,3.639506399,0.7464,Female,19,297
effortobserve,2349,41634,Value,15,Low,30,30,1,Value,1.26913584,0.5807,Female,19,297
effortobserve,2349,41634,Value,16,High,270,270,1,Value,2.681481632,0.7291,Female,19,297
effortobserve,2349,41634,Value,17,Low,30,30,1,Value,4.990123607,0.5078,Female,19,297
effortobserve,2349,41634,Value,18,Medium,100,100,1,Value,4.987654321,0.463,Female,19,297
effortobserve,2349,41659,Liking,1,Low,30,30,1,Liking,1.99287037,8.1773,Male,19,334
effortobserve,2349,41659,Liking,2,Medium,100,100,1,Liking,3.889444444,2.4285,Male,19,334
effortobserve,2349,41659,Liking,3,High,270,270,1,Liking,2.47525463,3.3364,Male,19,334
effortobserve,2349,41659,Liking,4,Low,30,30,1,Liking,2.99025463,2.5249,Male,19,334
effortobserve,2349,41659,Liking,5,High,270,270,1,Liking,3.01087963,1.3289,Male,19,334
effortobserve,2349,41659,Liking,6,Medium,100,100,1,Liking,4.377430556,2.3506,Male,19,334
effortobserve,2349,41659,Liking,7,High,270,270,1,Liking,3.678148148,2.4638,Male,19,334
effortobserve,2349,41659,Liking,8,Medium,100,100,1,Liking,4.030462963,1.7203,Male,19,334
effortobserve,2349,41659,Liking,9,Low,30,30,1,Liking,4.010300926,1.9897,Male,19,334
effortobserve,2349,41659,Liking,10,Medium,100,100,1,Liking,3.003773148,1.5865,Male,19,334
effortobserve,2349,41659,Liking,11,Low,30,30,1,Liking,3.94537037,1.4697,Male,19,334
effortobserve,2349,41659,Liking,12,High,270,270,1,Liking,3.83337963,3.3106,Male,19,334
effortobserve,2349,41659,Liking,13,Medium,100,30,0,Liking,4.492638889,4.5361,Male,19,334
effortobserve,2349,41659,Liking,14,High,270,270,1,Liking,1.9675,1.5445,Male,19,334
effortobserve,2349,41659,Liking,15,Low,30,30,1,Liking,2.502916667,2.1368,Male,19,334
effortobserve,2349,41659,Liking,16,High,270,270,1,Liking,3.478541667,2.2752,Male,19,334
effortobserve,2349,41659,Liking,17,Low,30,30,1,Liking,3.432523148,2.2234,Male,19,334
effortobserve,2349,41659,Liking,18,Medium,100,100,1,Liking,2.978981481,1.7945,Male,19,334
effortobserve,2349,42047,Liking,1,Low,30,30,1,Liking,3.371998336,3.7315,Female,21,142
effortobserve,2349,42047,Liking,2,Medium,100,100,1,Liking,3.004331597,4.2097,Female,21,142
effortobserve,2349,42047,Liking,3,High,270,270,1,Liking,3.993920718,4.6705,Female,21,142
effortobserve,2349,42047,Liking,4,Low,30,30,1,Liking,4.986128472,1.7207,Female,21,142
effortobserve,2349,42047,Liking,5,High,270,270,1,Liking,3.216892361,0.9383,Female,21,142
effortobserve,2349,42047,Liking,6,Medium,100,100,1,Liking,2.660253183,1.9627,Female,21,142
effortobserve,2349,42047,Liking,7,High,270,270,1,Liking,1.993916016,1.2509,Female,21,142
effortobserve,2349,42047,Liking,8,Medium,100,100,1,Liking,3.016341869,0.9658,Female,21,142
effortobserve,2349,42047,Liking,9,Low,30,30,1,Liking,3.343604601,1.0714,Female,21,142
effortobserve,2349,42047,Liking,10,Medium,100,100,1,Liking,4.040953053,0.8949,Female,21,142
effortobserve,2349,42047,Liking,11,Low,30,30,1,Liking,3.004019821,0.9063,Female,21,142
effortobserve,2349,42047,Liking,12,High,270,270,1,Liking,3.959375362,1.1195,Female,21,142
effortobserve,2349,42047,Liking,13,Medium,100,100,1,Liking,4.379688947,1.4408,Female,21,142
effortobserve,2349,42047,Liking,14,High,270,270,1,Liking,3.598933015,0.7543,Female,21,142
effortobserve,2349,42047,Liking,15,Low,30,30,1,Liking,3.660667679,3.8437,Female,21,142
effortobserve,2349,42047,Liking,16,High,270,270,1,Liking,3.542077546,1.2458,Female,21,142
effortobserve,2349,42047,Liking,17,Low,30,30,1,Liking,2.998715639,0.7206,Female,21,142
effortobserve,2349,42047,Liking,18,Medium,100,100,1,Liking,1.923381076,0.5766,Female,21,142
effortobserve,2349,42162,Liking,1,Low,30,30,1,Liking,2.745717593,5.2127,Female,18,204
effortobserve,2349,42162,Liking,2,Medium,100,100,1,Liking,3.989421296,1.7936,Female,18,204
effortobserve,2349,42162,Liking,3,High,270,270,1,Liking,3.990972222,1.2739,Female,18,204
effortobserve,2349,42162,Liking,4,Low,30,30,1,Liking,1.381712963,1.3093,Female,18,204
effortobserve,2349,42162,Liking,5,High,270,270,1,Liking,2.459074074,1.0098,Female,18,204
effortobserve,2349,42162,Liking,6,Medium,100,100,1,Liking,3.886365741,1.6536,Female,18,204
effortobserve,2349,42162,Liking,7,High,270,270,1,Liking,4.582824074,1.2739,Female,18,204
effortobserve,2349,42162,Liking,8,Medium,100,100,1,Liking,2.87775463,1.465,Female,18,204
effortobserve,2349,42162,Liking,9,Low,30,30,1,Liking,1.410509259,0.8065,Female,18,204
effortobserve,2349,42162,Liking,10,Medium,100,100,1,Liking,3.18775463,1.7471,Female,18,204
effortobserve,2349,42162,Liking,11,Low,30,30,1,Liking,1.419236111,1.0665,Female,18,204
effortobserve,2349,42162,Liking,12,High,270,270,1,Liking,3.326064815,1.3373,Female,18,204
effortobserve,2349,42162,Liking,13,Medium,100,100,1,Liking,1.919606481,2.0299,Female,18,204
effortobserve,2349,42162,Liking,14,High,270,270,1,Liking,2.966134259,1.1131,Female,18,204
effortobserve,2349,42162,Liking,15,Low,30,30,1,Liking,2.538425926,1.1763,Female,18,204
effortobserve,2349,42162,Liking,16,High,270,270,1,Liking,3.931296296,1.2324,Female,18,204
effortobserve,2349,42162,Liking,17,Low,30,30,1,Liking,3.06724537,2.0373,Female,18,204
effortobserve,2349,42162,Liking,18,Medium,100,100,1,Liking,3.09,4.6625,Female,18,204
effortobserve,2349,42518,Value,1,Low,30,30,1,Value,1.478404018,12.2543,Female,19,151
effortobserve,2349,42518,Value,2,Medium,100,100,1,Value,2.481603423,4.5899,Female,19,151
effortobserve,2349,42518,Value,3,High,270,270,1,Value,4.003348214,1.7609,Female,19,151
effortobserve,2349,42518,Value,4,Low,30,30,1,Value,1.463671875,1.3619,Female,19,151
effortobserve,2349,42518,Value,5,High,270,270,1,Value,3.994401042,1.4311,Female,19,151
effortobserve,2349,42518,Value,6,Medium,100,100,1,Value,2.5743675600000002,1.6114,Female,19,151
effortobserve,2349,42518,Value,7,High,270,270,1,Value,3.991164435,1.2946,Female,19,151
effortobserve,2349,42518,Value,8,Medium,100,100,1,Value,2.490736607,0.928,Female,19,151
effortobserve,2349,42518,Value,9,Low,30,30,1,Value,1.528869048,1.2293,Female,19,151
effortobserve,2349,42518,Value,10,Medium,100,270,0,Value,4.010528274,1.228,Female,19,151
effortobserve,2349,42518,Value,11,Low,30,30,1,Value,1.506175595,1.8949,Female,19,151
effortobserve,2349,42518,Value,12,High,270,270,1,Value,4.012369792,1.1282,Female,19,151
effortobserve,2349,42518,Value,13,Medium,100,100,1,Value,2.488467262,2.1457,Female,19,151
effortobserve,2349,42518,Value,14,High,270,270,1,Value,4.010900298,1.1454,Female,19,151
effortobserve,2349,42518,Value,15,Low,30,30,1,Value,1.518173363,4.422,Female,19,151
effortobserve,2349,42518,Value,16,High,270,270,1,Value,3.996075149,0.9773,Female,19,151
effortobserve,2349,42518,Value,17,Low,30,30,1,Value,1.512779018,0.7955,Female,19,151
effortobserve,2349,42518,Value,18,Medium,100,100,1,Value,2.453366815,2.8613,Female,19,151
effortobserve,2349,42878,Value,1,Low,30,30,1,Value,2.812586565,2.2454,Female,18,223
effortobserve,2349,42878,Value,2,Medium,100,100,1,Value,2.47333795,6.1927,Female,18,223
effortobserve,2349,42878,Value,3,High,270,270,1,Value,3.06261542,2.0896,Female,18,223
effortobserve,2349,42878,Value,4,Low,30,30,1,Value,1.614179363,0.8375,Female,18,223
effortobserve,2349,42878,Value,5,High,270,270,1,Value,2.248239843,3.2516,Female,18,223
effortobserve,2349,42878,Value,6,Medium,100,100,1,Value,2.740131579,0.6723,Female,18,223
effortobserve,2349,42878,Value,7,High,270,270,1,Value,3.639369806,0.6392,Female,18,223
effortobserve,2349,42878,Value,8,Medium,100,100,1,Value,3.618247922,0.5528,Female,18,223
effortobserve,2349,42878,Value,9,Low,30,30,1,Value,1.520775623,0.5684,Female,18,223
effortobserve,2349,42878,Value,10,Medium,100,100,1,Value,2.483062096,1.0812,Female,18,223
effortobserve,2349,42878,Value,11,Low,30,30,1,Value,1.634724146,0.4567,Female,18,223
effortobserve,2349,42878,Value,12,High,270,270,1,Value,4.180228532,2.2424,Female,18,223
effortobserve,2349,42878,Value,13,Medium,100,100,1,Value,2.770804478,2.1354,Female,18,223
effortobserve,2349,42878,Value,14,High,270,270,1,Value,3.305517082,1.0045,Female,18,223
effortobserve,2349,42878,Value,15,Low,30,30,1,Value,2.27718144,0.9888,Female,18,223
effortobserve,2349,42878,Value,16,High,270,100,0,Value,2.348684211,0.9526,Female,18,223
effortobserve,2349,42878,Value,17,Low,30,30,1,Value,2.39248615,0.8398,Female,18,223
effortobserve,2349,42878,Value,18,Medium,100,100,1,Value,3.214969991,1.0417,Female,18,223
effortobserve,2349,42906,Liking,1,Low,30,30,1,Liking,3.985185411,3.5039,Male,20,97
effortobserve,2349,42906,Liking,2,Medium,100,100,1,Liking,4.144444784,4.0742,Male,20,97
effortobserve,2349,42906,Liking,3,High,270,270,1,Liking,4.014815154,1.7879,Male,20,97
effortobserve,2349,42906,Liking,4,Low,30,30,1,Liking,4.014815154,6.2079,Male,20,97
effortobserve,2349,42906,Liking,5,High,270,270,1,Liking,3.970370257,6.5224,Male,20,97
effortobserve,2349,42906,Liking,6,Medium,100,100,1,Liking,4.011111224,3.9811,Male,20,97
effortobserve,2349,42906,Liking,7,High,270,100,0,Liking,4.029629743,1.8424,Male,20,97
effortobserve,2349,42906,Liking,8,Medium,100,100,1,Liking,3.818518745,4.5881,Male,20,97
effortobserve,2349,42906,Liking,9,Low,30,30,1,Liking,4.092592593,2.3217,Male,20,97
effortobserve,2349,42906,Liking,10,Medium,100,100,1,Liking,3.744444671,1.5783,Male,20,97
effortobserve,2349,42906,Liking,11,Low,30,30,1,Liking,4.00370393,3.5796,Male,20,97
effortobserve,2349,42906,Liking,12,High,270,270,1,Liking,4.844444557,1.1805,Male,20,97
effortobserve,2349,42906,Liking,13,Medium,100,100,1,Liking,2.974074187,2.2389,Male,20,97
effortobserve,2349,42906,Liking,14,High,270,270,1,Liking,4.044444331,2.4683,Male,20,97
effortobserve,2349,42906,Liking,15,Low,30,30,1,Liking,4,1.1022,Male,20,97
effortobserve,2349,42906,Liking,16,High,270,270,1,Liking,3.388888889,0.8784,Male,20,97
effortobserve,2349,42906,Liking,17,Low,30,30,1,Liking,2.707407351,1.4063,Male,20,97
effortobserve,2349,42906,Liking,18,Medium,100,100,1,Liking,4.814814815,1.8306,Male,20,97
effortobserve,2349,42911,Liking,1,Low,30,30,1,Liking,2.002469287,9.9796,Male,22,182
effortobserve,2349,42911,Liking,2,Medium,100,100,1,Liking,3.009876769,3.6256,Male,22,182
effortobserve,2349,42911,Liking,3,High,270,270,1,Liking,3.039506324,0.7883,Male,22,182
effortobserve,2349,42911,Liking,4,Low,30,30,1,Liking,3.962962963,0.5719,Male,22,182
effortobserve,2349,42911,Liking,5,High,270,270,1,Liking,4.027160645,0.8802,Male,22,182
effortobserve,2349,42911,Liking,6,Medium,100,100,1,Liking,3.933333409,0.5831,Male,22,182
effortobserve,2349,42911,Liking,7,High,270,270,1,Liking,4.925925926,0.4743,Male,22,182
effortobserve,2349,42911,Liking,8,Medium,100,100,1,Liking,4.891358175,0.4018,Male,22,182
effortobserve,2349,42911,Liking,9,Low,30,30,1,Liking,4.896296748,0.4972,Male,22,182
effortobserve,2349,42911,Liking,10,Medium,100,100,1,Liking,4.965432249,0.428,Male,22,182
effortobserve,2349,42911,Liking,11,Low,30,30,1,Liking,4.990123607,0.4168,Male,22,182
effortobserve,2349,42911,Liking,12,High,270,270,1,Liking,4.096296522,0.4253,Male,22,182
effortobserve,2349,42911,Liking,13,Medium,100,100,1,Liking,4.669135953,0.5688,Male,22,182
effortobserve,2349,42911,Liking,14,High,270,270,1,Liking,4.78765417,0.7005,Male,22,182
effortobserve,2349,42911,Liking,15,Low,30,30,1,Liking,4.738271454,0.6944,Male,22,182
effortobserve,2349,42911,Liking,16,High,270,270,1,Liking,4.812345528,0.6493,Male,22,182
effortobserve,2349,42911,Liking,17,Low,30,30,1,Liking,3.439506248,0.683,Male,22,182
effortobserve,2349,42911,Liking,18,Medium,100,100,1,Liking,4.377777853,0.7586,Male,22,182
effortobserve,2349,42961,Liking,1,Low,30,30,1,Liking,2.022222222,4.541,Male,20,261
effortobserve,2349,42961,Liking,2,Medium,100,100,1,Liking,1.083950617,2.121,Male,20,261
effortobserve,2349,42961,Liking,3,High,270,270,1,Liking,1.098765432,1.17,Male,20,261
effortobserve,2349,42961,Liking,4,Low,30,30,1,Liking,1.02962963,0.68,Male,20,261
effortobserve,2349,42961,Liking,5,High,270,270,1,Liking,1.962962963,2.004,Male,20,261
effortobserve,2349,42961,Liking,6,Medium,100,100,1,Liking,1.12345679,0.861,Male,20,261
effortobserve,2349,42961,Liking,7,High,270,270,1,Liking,1.913580247,0.87,Male,20,261
effortobserve,2349,42961,Liking,8,Medium,100,100,1,Liking,1.088888889,1.86,Male,20,261
effortobserve,2349,42961,Liking,9,Low,30,30,1,Liking,2.886419753,1.003,Male,20,261
effortobserve,2349,42961,Liking,10,Medium,100,100,1,Liking,1.928395062,0.497,Male,20,261
effortobserve,2349,42961,Liking,11,Low,30,30,1,Liking,1.52345679,1.82,Male,20,261
effortobserve,2349,42961,Liking,12,High,270,270,1,Liking,2.007407407,0.674,Male,20,261
effortobserve,2349,42961,Liking,13,Medium,100,100,1,Liking,1.671604938,0.578,Male,20,261
effortobserve,2349,42961,Liking,14,High,270,270,1,Liking,1.039506173,0.545,Male,20,261
effortobserve,2349,42961,Liking,15,Low,30,30,1,Liking,1.671604938,0.711,Male,20,261
effortobserve,2349,42961,Liking,16,High,270,270,1,Liking,1.839506173,1.071,Male,20,261
effortobserve,2349,42961,Liking,17,Low,30,30,1,Liking,1.765432099,0.54,Male,20,261
effortobserve,2349,42961,Liking,18,Medium,100,100,1,Liking,2.091358025,3.271,Male,20,261
effortobserve,2349,42978,Value,1,Low,30,30,1,Value,1.011111224,10.3335,Female,19,255
effortobserve,2349,42978,Value,2,Medium,100,100,1,Value,4.011111224,5.1607,Female,19,255
effortobserve,2349,42978,Value,3,High,270,270,1,Value,4.988888776,5.225,Female,19,255
effortobserve,2349,42978,Value,4,Low,30,30,1,Value,1.051851908,1.0973,Female,19,255
effortobserve,2349,42978,Value,5,High,270,270,1,Value,4.985185411,2.4616,Female,19,255
effortobserve,2349,42978,Value,6,Medium,100,100,1,Value,2.985185129,1.5591,Female,19,255
effortobserve,2349,42978,Value,7,High,270,270,1,Value,4.970370257,3.5284,Female,19,255
effortobserve,2349,42978,Value,8,Medium,100,100,1,Value,2.962962963,0.6796,Female,19,255
effortobserve,2349,42978,Value,9,Low,30,30,1,Value,1.007407577,0.637,Female,19,255
effortobserve,2349,42978,Value,10,Medium,100,100,1,Value,2.985185129,2.581,Female,19,255
effortobserve,2349,42978,Value,11,Low,30,30,1,Value,1.06666678,2.2907,Female,19,255
effortobserve,2349,42978,Value,12,High,270,270,1,Value,4.996296635,1.4194,Female,19,255
effortobserve,2349,42978,Value,13,Medium,100,100,1,Value,3.022222448,1.6471,Female,19,255
effortobserve,2349,42978,Value,14,High,270,270,1,Value,4.922222561,0.6598,Female,19,255
effortobserve,2349,42978,Value,15,Low,30,30,1,Value,1.025926095,2.1083,Female,19,255
effortobserve,2349,42978,Value,16,High,270,270,1,Value,4.944444444,2.516,Female,19,255
effortobserve,2349,42978,Value,17,Low,30,30,1,Value,1,0.9734,Female,19,255
effortobserve,2349,42978,Value,18,Medium,100,100,1,Value,2.962962963,0.8859,Female,19,255
effortobserve,2349,43207,Value,1,Low,30,30,1,Value,3.004938422,6.042,Female,20,42
effortobserve,2349,43207,Value,2,Medium,100,100,1,Value,2.061728696,1.8849,Female,20,42
effortobserve,2349,43207,Value,3,High,270,270,1,Value,3.95308657,1.8068,Female,20,42
effortobserve,2349,43207,Value,4,Low,30,30,1,Value,1.227160645,1.1266,Female,20,42
effortobserve,2349,43207,Value,5,High,270,270,1,Value,2.377777778,1.8882,Female,20,42
effortobserve,2349,43207,Value,6,Medium,100,100,1,Value,2.387654622,1.4688,Female,20,42
effortobserve,2349,43207,Value,7,High,270,100,0,Value,3.528395363,1.279,Female,20,42
effortobserve,2349,43207,Value,8,Medium,100,100,1,Value,3.948148148,2.8198,Female,20,42
effortobserve,2349,43207,Value,9,Low,30,30,1,Value,1.972839582,2.6328,Female,20,42
effortobserve,2349,43207,Value,10,Medium,100,100,1,Value,4.027160645,1.868,Female,20,42
effortobserve,2349,43207,Value,11,Low,30,100,0,Value,2.654321289,1.9877,Female,20,42
effortobserve,2349,43207,Value,12,High,270,270,1,Value,3.622222222,2.0054,Female,20,42
effortobserve,2349,43207,Value,13,Medium,100,100,1,Value,3.943210178,1.9234,Female,20,42
effortobserve,2349,43207,Value,14,High,270,270,1,Value,2.066666667,1.7536,Female,20,42
effortobserve,2349,43207,Value,15,Low,30,30,1,Value,2.827160645,1.2562,Female,20,42
effortobserve,2349,43207,Value,16,High,270,270,1,Value,3.533333333,1.7373,Female,20,42
effortobserve,2349,43207,Value,17,Low,30,30,1,Value,2.091358326,1.8774,Female,20,42
effortobserve,2349,43207,Value,18,Medium,100,100,1,Value,3,0.954,Female,20,42
